activation,activation_numerical,batch_size,delta_acc,dropout,early_stopping_patience,epochs,mean_train_score,mean_val_score,neurons_1,neurons_2,neurons_3,neurons_4,num_hidden_layers,optimizer,optimizer_numerical,reduce_lr_factor,reduce_lr_min_lr,reduce_lr_patience,std_train_score,std_val_score,weight_contraint
LeakyReLU,1,512,0.0100406304351046,0.5,15,60,0.6367958188056946,0.630465547243754,64,256,512,512,2,adam,0.0,0.1,1e-05,7,0.0049586926402339,0.009780218130157,10.0
LeakyReLU,1,512,0.0047550446906867,0.5,15,60,0.6350552439689636,0.6320498188336691,64,256,512,512,2,adam,0.0,0.5,1e-07,5,0.0062952608020681,0.011534793351738,10.0
LeakyReLU,1,512,0.0085513769920553,0.5,15,60,0.6342624028523763,0.6288845737775167,64,256,512,512,2,adam,0.0,0.5,1e-05,5,0.0060830243557863,0.0135145403597883,10.0
LeakyReLU,1,512,0.014392438213685,0.5,15,60,0.6360048055648804,0.6269810199737549,64,256,512,512,2,adam,0.0,0.5,1e-07,7,0.0075145435943448,0.0095576356905507,10.0
LeakyReLU,1,512,0.0223201253929113,0.5,15,60,0.6380624175071716,0.6241317192713419,64,256,512,512,2,adam,0.0,0.5,1e-05,7,0.0062209766344843,0.0102338136574746,10.0
LeakyReLU,1,1024,0.0109314101568446,0.5,15,60,0.6146314144134521,0.607985277970632,64,256,512,512,2,adam,0.0,0.1,1e-07,5,0.0085526948245149,0.017517681607201,10.0
LeakyReLU,1,1024,0.0015415335452931,0.5,15,60,0.6155792077382406,0.614631732304891,64,256,512,512,2,adam,0.0,0.1,1e-05,5,0.0040618447796235,0.0070846483240341,10.0
LeakyReLU,1,1024,0.003402249395731,0.5,15,60,0.6068726380666097,0.6048149069150289,64,256,512,512,2,adam,0.0,0.1,1e-07,7,0.0077948524206363,0.0152285264700039,10.0
LeakyReLU,1,1024,0.0124375638413016,0.5,15,60,0.6184297204017639,0.6108324527740479,64,256,512,512,2,adam,0.0,0.1,1e-05,7,0.0063805881415258,0.0064272147648879,10.0
LeakyReLU,1,1024,-0.0083727047816855,0.5,15,60,0.6006962656974792,0.6057681838671366,64,256,512,512,2,adam,0.0,0.5,1e-07,5,0.0049406059978945,0.0207572157632257,10.0
LeakyReLU,1,1024,0.0099930137378456,0.5,15,60,0.6082992553710938,0.6022806564966837,64,256,512,512,2,adam,0.0,0.5,1e-05,5,0.0142975339117025,0.0117424292756657,10.0
LeakyReLU,1,1024,0.0025643187809673,0.5,15,60,0.6174794435501099,0.6159000794092814,64,256,512,512,2,adam,0.0,0.5,1e-07,7,0.0065954852302446,0.0107561105871137,10.0
LeakyReLU,1,1024,-0.0039100027714095,0.5,15,60,0.604339599609375,0.6067118446032206,64,256,512,512,2,adam,0.0,0.5,1e-05,7,0.0107589465531508,0.0157702370770064,10.0
LeakyReLU,1,512,0.0121909301191381,0.3,15,60,0.6439217130343119,0.6361662546793619,64,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0098506253592841,0.0100242994273292,10.0
LeakyReLU,1,512,0.02523374074494,0.3,15,60,0.6496209303538004,0.6336320241292318,64,256,512,1024,2,adam,0.0,0.1,1e-05,5,0.0082463762736096,0.0110361468180884,10.0
LeakyReLU,1,512,0.0230986645642821,0.3,15,60,0.6521544853846232,0.6374306877454122,64,256,512,1024,2,adam,0.0,0.1,1e-07,7,0.0083051592401872,0.0075576401631526,10.0
LeakyReLU,1,512,0.0191481019837809,0.3,15,60,0.6486714879671732,0.6364840269088745,64,256,512,1024,2,adam,0.0,0.1,1e-05,7,0.0119516918045619,0.0124606639525204,10.0
LeakyReLU,1,512,0.0161778764074242,0.3,15,60,0.6464565594991049,0.6361647645632426,64,256,512,1024,2,adam,0.0,0.5,1e-07,5,0.0168487702023374,0.0072673786619358,10.0
LeakyReLU,1,512,0.0140874243294595,0.3,15,60,0.6493038535118103,0.6402839024861654,64,256,512,1024,2,adam,0.0,0.5,1e-05,5,0.0024537132556683,0.012218631497526,10.0
LeakyReLU,1,512,0.0206758042189251,0.3,15,60,0.6486714879671732,0.6355313658714294,64,256,512,1024,2,adam,0.0,0.5,1e-07,7,0.0073022352674217,0.0089854986347249,10.0
LeakyReLU,1,512,0.0256686993540616,0.3,15,60,0.6515211661656698,0.6352159976959229,64,256,512,1024,2,adam,0.0,0.5,1e-05,7,0.0072624403800933,0.0099437821408311,10.0
LeakyReLU,1,1024,0.0199668214613591,0.3,15,60,0.6388556162516276,0.626349409421285,64,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0130665654739223,0.016483612278029,10.0
LeakyReLU,1,1024,0.0150646700842572,0.3,15,60,0.6293556292851766,0.6200153032938639,64,256,512,1024,2,adam,0.0,0.1,1e-05,5,0.0075026244032348,0.0064736067153195,10.0
LeakyReLU,1,1024,0.0187335665278736,0.3,15,60,0.6371135910352071,0.6253976623217264,64,256,512,1024,2,adam,0.0,0.1,1e-07,7,0.0090851201805647,0.0064894727924633,10.0
LeakyReLU,1,1024,-0.0030410591617851,0.3,15,60,0.6231810847918192,0.625081996122996,64,256,512,1024,2,adam,0.0,0.1,1e-05,7,0.0082356006281687,0.0097107735154314,10.0
LeakyReLU,1,1024,0.01005309729821,0.3,15,60,0.6358462969462076,0.6295176943143209,64,256,512,1024,2,adam,0.0,0.5,1e-07,5,0.0069081703650918,0.0121536719791305,10.0
LeakyReLU,1,1024,0.0133797490985703,0.3,15,60,0.635372002919515,0.626983126004537,64,256,512,1024,2,adam,0.0,0.5,1e-05,5,0.0098493165068479,0.0096677669496373,10.0
LeakyReLU,1,1024,0.0037960126776013,0.3,15,60,0.628406286239624,0.6260298689206442,64,256,512,1024,2,adam,0.0,0.5,1e-07,7,0.0101069413917887,0.0064123570222714,10.0
LeakyReLU,1,1024,0.0167853993249917,0.3,15,60,0.6329971551895142,0.622547447681427,64,256,512,1024,2,adam,0.0,0.5,1e-05,7,0.0073425676069381,0.0064125374066258,10.0
LeakyReLU,1,512,0.0137488970357677,0.5,15,60,0.6301461855570475,0.6215998729070028,64,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0066467971080006,0.0117210655832586,10.0
LeakyReLU,1,512,0.0143663938095246,0.5,15,60,0.6369548638661703,0.6279337207476298,64,256,512,1024,2,adam,0.0,0.1,1e-05,5,0.0075707341773385,0.0127122211295266,10.0
LeakyReLU,1,512,0.0076135473476702,0.5,15,60,0.628563404083252,0.6238139669100443,64,256,512,1024,2,adam,0.0,0.1,1e-07,7,0.0053572345665055,0.0053264961662581,10.0
LeakyReLU,1,512,0.015180406885582,0.5,15,60,0.6352127989133199,0.6257142027219137,64,256,512,1024,2,adam,0.0,0.1,1e-05,7,0.0050234477745803,0.0066627045480162,10.0
LeakyReLU,1,512,0.0048210054271664,0.5,15,60,0.6268216768900553,0.6238142649332682,64,256,512,1024,2,adam,0.0,0.5,1e-07,5,0.0057494290371954,0.0107951076594627,10.0
LeakyReLU,1,512,0.0076157673062953,0.5,15,60,0.628881017367045,0.6241278052330017,64,256,512,1024,2,adam,0.0,0.5,1e-05,5,0.0137255796466029,0.0116575883188079,10.0
LeakyReLU,1,512,0.021916204304522,0.5,15,60,0.6423392295837402,0.6285635034243265,64,256,512,1024,2,adam,0.0,0.5,1e-07,7,0.0108434586228544,0.0046247664223892,10.0
LeakyReLU,1,512,0.014927823314135,0.5,15,60,0.635055661201477,0.6257150967915853,64,256,512,1024,2,adam,0.0,0.5,1e-05,7,0.0084278321372164,0.0113365149396861,10.0
LeakyReLU,1,1024,0.0020661513320669,0.5,15,60,0.6130467653274536,0.6117827296257019,64,256,512,1024,2,adam,0.0,0.1,1e-07,5,0.0055742225236593,0.016308215286255,10.0
LeakyReLU,1,1024,0.00025263809966,0.5,15,60,0.6087718407313029,0.6086180806159973,64,256,512,1024,2,adam,0.0,0.1,1e-05,5,0.0085852030249763,0.0123253120309032,10.0
LeakyReLU,1,1024,0.0117924201783464,0.5,15,60,0.6113062302271525,0.6041814684867859,64,256,512,1024,2,adam,0.0,0.1,1e-07,7,0.01384342632958,0.00411549709872,10.0
LeakyReLU,1,1024,0.0157168029681197,0.5,15,60,0.6136794288953146,0.6041835943857828,64,256,512,1024,2,adam,0.0,0.1,1e-05,7,0.0066156183001389,0.0099456528303588,10.0
LeakyReLU,1,1024,0.0175981497857575,0.5,15,60,0.6132054924964905,0.6026008327802023,64,256,512,1024,2,adam,0.0,0.5,1e-07,5,0.0074753029066509,0.0159075856513156,10.0
LeakyReLU,1,1024,0.0220044664768224,0.5,15,60,0.6177984873453776,0.6044968565305074,64,256,512,1024,2,adam,0.0,0.5,1e-05,5,0.0129435759458652,0.011653183939178,10.0
LeakyReLU,1,1024,0.0183479368966639,0.5,15,60,0.6152651309967041,0.6041796803474426,64,256,512,1024,2,adam,0.0,0.5,1e-07,7,0.0103694387077169,0.0104755928398284,10.0
LeakyReLU,1,1024,0.0165591058001674,0.5,15,60,0.6119391322135925,0.6019710302352905,64,256,512,1024,2,adam,0.0,0.5,1e-05,7,0.0059426581928575,0.0248410657446716,10.0
LeakyReLU,1,512,0.01291872556588,0.3,15,60,0.6453466614087423,0.6371159354845682,128,128,256,512,2,adam,0.0,0.1,1e-07,5,0.0078824907228391,0.0141387069917947,10.0
LeakyReLU,1,512,0.0241619645721724,0.3,15,60,0.6508870522181193,0.6355313658714294,128,128,256,512,2,adam,0.0,0.1,1e-05,5,0.0043354600699037,0.0083974922150723,10.0
LeakyReLU,1,512,0.0234054481475952,0.3,15,60,0.6507311264673868,0.6358488003412882,128,128,256,512,2,adam,0.0,0.1,1e-07,7,0.013934459086584,0.0084003930361581,10.0
LeakyReLU,1,512,0.0139713589005433,0.3,15,60,0.6434479355812073,0.6345819632212321,128,128,256,512,2,adam,0.0,0.1,1e-05,7,0.0125617043704019,0.0122744438396416,10.0
LeakyReLU,1,512,0.0186237770926744,0.3,15,60,0.6493048071861267,0.637433389822642,128,128,256,512,2,adam,0.0,0.5,1e-07,5,0.0069958753555511,0.0107140958006759,10.0
LeakyReLU,1,512,0.0203308207757324,0.3,15,60,0.6513619224230448,0.6383830706278483,128,128,256,512,2,adam,0.0,0.5,1e-05,5,0.001265192196499,0.0115081223526092,10.0
LeakyReLU,1,512,0.0243389546985502,0.3,15,60,0.6529466311136881,0.6374321977297465,128,128,256,512,2,adam,0.0,0.5,1e-07,7,0.0092526687000822,0.0123644297598991,10.0
LeakyReLU,1,512,0.0136320429689349,0.3,15,60,0.6474054853121439,0.6386987169583639,128,128,256,512,2,adam,0.0,0.5,1e-05,7,0.0100720261092395,0.0074937107588635,10.0
LeakyReLU,1,1024,0.0076309760657859,0.3,15,60,0.626981238524119,0.622232993443807,128,128,256,512,2,adam,0.0,0.1,1e-07,5,0.0144577586700656,0.0103956389960215,10.0
LeakyReLU,1,1024,0.0098911321605268,0.3,15,60,0.6303053895632426,0.6241320172945658,128,128,256,512,2,adam,0.0,0.1,1e-05,5,0.0087623705115039,0.0076301515938007,10.0
LeakyReLU,1,1024,0.0292615755498121,0.3,15,60,0.6348969340324402,0.616847018400828,128,128,256,512,2,adam,0.0,0.1,1e-07,7,0.0064573863927894,0.0065388970529581,10.0
LeakyReLU,1,1024,-0.0007590221475917,0.3,15,60,0.6280888120333353,0.6285659074783325,128,128,256,512,2,adam,0.0,0.1,1e-05,7,0.0107620250529034,0.008047760866928,10.0
LeakyReLU,1,1024,0.0072912089655758,0.3,15,60,0.6337878704071045,0.6292002399762472,128,128,256,512,2,adam,0.0,0.5,1e-07,5,0.0036327410588259,0.0127625975916028,10.0
LeakyReLU,1,1024,0.0131296939042308,0.3,15,60,0.6352137128512064,0.6269816358884176,128,128,256,512,2,adam,0.0,0.5,1e-05,5,0.0094629357096932,0.0061160331207469,10.0
LeakyReLU,1,1024,0.0061034293828842,0.3,15,60,0.6260298490524292,0.6222320993741354,128,128,256,512,2,adam,0.0,0.5,1e-07,7,0.0057887362855538,0.0068837751346739,10.0
LeakyReLU,1,1024,0.0071434611048478,0.3,15,60,0.6247646808624268,0.6203333536783854,128,128,256,512,2,adam,0.0,0.5,1e-05,7,0.0097031138972599,0.0144100114465106,10.0
LeakyReLU,1,512,0.0098479791125205,0.5,15,60,0.6328385869661967,0.6266671816507975,128,128,256,512,2,adam,0.0,0.1,1e-07,5,0.0134215162366184,0.0118944890515903,10.0
LeakyReLU,1,512,0.0226796990665351,0.5,15,60,0.6353729168574015,0.6212824185689291,128,128,256,512,2,adam,0.0,0.1,1e-05,5,0.0118167859904468,0.009882785727733,10.0
LeakyReLU,1,512,0.0121521091906374,0.5,15,60,0.6326789657274882,0.6250828901926676,128,128,256,512,2,adam,0.0,0.1,1e-07,7,0.002331610286499,0.0119315407293133,10.0
LeakyReLU,1,512,0.0097841715651149,0.5,15,60,0.636954108874003,0.630782425403595,128,128,256,512,2,adam,0.0,0.1,1e-05,7,0.006759340748996,0.0117645221189586,10.0
LeakyReLU,1,512,0.0195883123105004,0.5,15,60,0.6344214876492819,0.622232993443807,128,128,256,512,2,adam,0.0,0.5,1e-07,5,0.0079248296219859,0.0099524111163378,10.0
LeakyReLU,1,512,0.0100961024236086,0.5,15,60,0.6336299578348795,0.6272967060407003,128,128,256,512,2,adam,0.0,0.5,1e-05,5,0.0067172932425262,0.0058101448034458,10.0
LeakyReLU,1,512,0.0159046874123115,0.5,15,60,0.6369541883468628,0.6269822319348654,128,128,256,512,2,adam,0.0,0.5,1e-07,7,0.0048183050965446,0.011644012458939,10.0
LeakyReLU,1,512,-0.0030190592889583,0.5,15,60,0.6285627484321594,0.6304661631584167,128,128,256,512,2,adam,0.0,0.5,1e-05,7,0.0016986470793619,0.0129377344808351,10.0
LeakyReLU,1,1024,0.0123003102425233,0.5,15,60,0.6122546195983887,0.6048152049382528,128,128,256,512,2,adam,0.0,0.1,1e-07,5,0.0004113800948113,0.0086459367420862,10.0
LeakyReLU,1,1024,0.0086338236923573,0.5,15,60,0.6100388964017233,0.6048170129458109,128,128,256,512,2,adam,0.0,0.1,1e-05,5,0.0064007536226154,0.0141299270157163,10.0
LeakyReLU,1,1024,0.0144102870922749,0.5,15,60,0.6128894488016764,0.6041829983393351,128,128,256,512,2,adam,0.0,0.1,1e-07,7,0.0071807605782752,0.011637894453892,10.0
LeakyReLU,1,1024,0.0152280637396692,0.5,15,60,0.6120971043904623,0.6029158631960551,128,128,256,512,2,adam,0.0,0.1,1e-05,7,0.0062655948793219,0.0113312417297179,10.0
LeakyReLU,1,1024,0.0183133054115765,0.5,15,60,0.598798672358195,0.5880299011866251,128,128,256,512,2,adam,0.0,0.5,1e-07,5,0.0123606573072922,0.001890072367374,10.0
LeakyReLU,1,1024,0.0194861131798083,0.5,15,60,0.613048275311788,0.6013306776682535,128,128,256,512,2,adam,0.0,0.5,1e-05,5,0.0092967724372376,0.01482068267121,10.0
LeakyReLU,1,1024,0.0164744367737799,0.5,15,60,0.6054478287696838,0.5956350763638815,128,128,256,512,2,adam,0.0,0.5,1e-07,7,0.0073082784933377,0.0122822910028332,10.0
LeakyReLU,1,1024,0.0205946407484737,0.5,15,60,0.6117794911066691,0.5994343558947245,128,128,256,512,2,adam,0.0,0.5,1e-05,7,0.0046852133429407,0.0169830185691349,10.0
LeakyReLU,1,512,0.0121008810264737,0.3,15,60,0.6486723820368449,0.6409167249997457,128,128,256,1024,2,adam,0.0,0.1,1e-07,5,0.0168223193500746,0.0107031691937344,10.0
LeakyReLU,1,512,0.0189107796431591,0.3,15,60,0.648195743560791,0.6361653606096903,128,128,256,1024,2,adam,0.0,0.1,1e-05,5,0.0034268440016552,0.0088120450781186,10.0
LeakyReLU,1,512,0.0183486150017964,0.3,15,60,0.6500965158144633,0.6383830706278483,128,128,256,1024,2,adam,0.0,0.1,1e-07,7,0.0080906117169063,0.0104397545881909,10.0
LeakyReLU,1,512,0.0059744746526548,0.3,15,60,0.6390119989713033,0.6352169116338094,128,128,256,1024,2,adam,0.0,0.1,1e-05,7,0.0100853162578433,0.0122710226359366,10.0
LeakyReLU,1,512,0.0283567545827937,0.3,15,60,0.654529869556427,0.6364813248316447,128,128,256,1024,2,adam,0.0,0.5,1e-07,5,0.0076237122678126,0.0115608454334668,10.0
LeakyReLU,1,512,0.0131708107270934,0.3,15,60,0.6451883912086487,0.6368012030919393,128,128,256,1024,2,adam,0.0,0.5,1e-05,5,0.0102872341535713,0.0134012457431317,10.0
LeakyReLU,1,512,0.0116051031057185,0.3,15,60,0.6483546296755472,0.6409167249997457,128,128,256,1024,2,adam,0.0,0.5,1e-07,7,0.0058490444643784,0.0115670923088545,10.0
LeakyReLU,1,512,0.0189108596817165,0.3,15,60,0.648197333017985,0.6361668705940247,128,128,256,1024,2,adam,0.0,0.5,1e-05,7,0.0117604724816526,0.0118982644835742,10.0
LeakyReLU,1,1024,0.0199702337963545,0.3,15,60,0.6307796835899353,0.6184295018513998,128,128,256,1024,2,adam,0.0,0.1,1e-07,5,0.0081986617166989,0.0062093740348949,10.0
LeakyReLU,1,1024,0.0136175606242061,0.3,15,60,0.6361634731292725,0.6276168624560038,128,128,256,1024,2,adam,0.0,0.1,1e-05,5,0.0071136810552003,0.009919899028291,10.0
LeakyReLU,1,1024,0.0134827579696392,0.3,15,60,0.6303040385246277,0.6219188570976257,128,128,256,1024,2,adam,0.0,0.1,1e-07,7,0.0085346310448255,0.0154208756895266,10.0
LeakyReLU,1,1024,0.0104151233822513,0.3,15,60,0.6296716729799906,0.623181164264679,128,128,256,1024,2,adam,0.0,0.1,1e-05,7,0.00612515104127,0.0131340069291996,10.0
LeakyReLU,1,1024,0.0185356044310138,0.3,15,60,0.6350555221239725,0.6234985987345377,128,128,256,1024,2,adam,0.0,0.5,1e-07,5,0.0097579413500537,0.0111276058508836,10.0
LeakyReLU,1,1024,0.0218015239475166,0.3,15,60,0.6306217710177103,0.6171665986378988,128,128,256,1024,2,adam,0.0,0.5,1e-05,5,0.0052986687211736,0.0099368314980301,10.0
LeakyReLU,1,1024,0.0172537846811729,0.3,15,60,0.6345792611440023,0.6238160729408264,128,128,256,1024,2,adam,0.0,0.5,1e-07,7,0.0074033347958153,0.0105370030962196,10.0
LeakyReLU,1,1024,0.0194325152630956,0.3,15,60,0.6310968399047852,0.6190668145815531,128,128,256,1024,2,adam,0.0,0.5,1e-05,7,0.0096132017356148,0.0120597830720091,10.0
LeakyReLU,1,512,0.0131187549175653,0.5,15,60,0.6355293790499369,0.627299984296163,128,128,256,1024,2,adam,0.0,0.1,1e-07,5,0.0065085663350072,0.0141120040103794,10.0
LeakyReLU,1,512,0.0164486947308431,0.5,15,60,0.6360057989756266,0.6257136265436808,128,128,256,1024,2,adam,0.0,0.1,1e-05,5,0.0134330212016241,0.0103904433285509,10.0
LeakyReLU,1,512,0.019177530654869,0.5,15,60,0.6393300692240397,0.6273000041643778,128,128,256,1024,2,adam,0.0,0.1,1e-07,7,0.0073029707585384,0.012484333079293,10.0
LeakyReLU,1,512,0.0070485129569591,0.5,15,60,0.6329960823059082,0.6285656293233236,128,128,256,1024,2,adam,0.0,0.1,1e-05,7,0.0052279956110276,0.0103180740524318,10.0
LeakyReLU,1,512,0.0261823982173795,0.5,15,60,0.6391726930936178,0.6228646039962769,128,128,256,1024,2,adam,0.0,0.5,1e-07,5,0.0108926567777732,0.0073745058963199,10.0
LeakyReLU,1,512,-0.0015053131929224,0.5,15,60,0.6307796239852905,0.6317305763562521,128,128,256,1024,2,adam,0.0,0.5,1e-05,5,0.0051186896506776,0.0075305697803828,10.0
LeakyReLU,1,512,0.0125901209506437,0.5,15,60,0.6364802519480387,0.6285665233929952,128,128,256,1024,2,adam,0.0,0.5,1e-07,7,0.0094140944504426,0.0136749023893415,10.0
LeakyReLU,1,512,0.0141458845607783,0.5,15,60,0.635530432065328,0.6266656915346781,128,128,256,1024,2,adam,0.0,0.5,1e-05,7,0.0107231755018055,0.0108846208357939,10.0
LeakyReLU,1,1024,0.0146083895648867,0.5,15,60,0.6040200392405192,0.5953233242034912,128,128,256,1024,2,adam,0.0,0.1,1e-07,5,0.010393446037488,0.0220780826657606,10.0
LeakyReLU,1,1024,0.0119273256224002,0.5,15,60,0.6043377121289571,0.5972145398457845,128,128,256,1024,2,adam,0.0,0.1,1e-05,5,0.003748814781003,0.0149444562493311,10.0
LeakyReLU,1,1024,0.02116542397139,0.5,15,60,0.6033881902694702,0.5908819238344828,128,128,256,1024,2,adam,0.0,0.1,1e-07,7,0.0011670356028677,0.0193399774227974,10.0
LeakyReLU,1,1024,0.0194314487913953,0.5,15,60,0.6062385638554891,0.5946830113728842,128,128,256,1024,2,adam,0.0,0.1,1e-05,7,0.0121778044313658,0.0091271744932616,10.0
LeakyReLU,1,1024,0.0174707078094291,0.5,15,60,0.5992716352144877,0.5889817078908285,128,128,256,1024,2,adam,0.0,0.5,1e-07,5,0.0031188849403632,0.0090256691122405,10.0
LeakyReLU,1,1024,0.0103442920396784,0.5,15,60,0.602437694867452,0.5962697068850199,128,128,256,1024,2,adam,0.0,0.5,1e-05,5,0.0041015188730606,0.0139783992142151,10.0
LeakyReLU,1,1024,0.0140195471271805,0.5,15,60,0.6068724393844604,0.5984819928805033,128,128,256,1024,2,adam,0.0,0.5,1e-07,7,0.0109988408213012,0.0048886715280569,10.0
LeakyReLU,1,1024,-0.0063912000768033,0.5,15,60,0.5905659397443136,0.5943646430969238,128,128,256,1024,2,adam,0.0,0.5,1e-05,7,0.0103639556663168,0.0134178985770075,10.0
LeakyReLU,1,512,0.0229181277894979,0.3,15,60,0.6500974694887797,0.6355322599411011,128,128,512,512,2,adam,0.0,0.1,1e-07,5,0.0111761188289196,0.0079170284053111,10.0
LeakyReLU,1,512,0.0198188138429327,0.3,15,60,0.6516804099082947,0.6390158732732137,128,128,512,512,2,adam,0.0,0.1,1e-05,5,0.0101667652291616,0.0095756542385099,10.0
LeakyReLU,1,512,0.0079117864205427,0.3,15,60,0.6450294256210327,0.6399661501248678,128,128,512,512,2,adam,0.0,0.1,1e-07,7,0.0112740818346559,0.0097522753966336,10.0
LeakyReLU,1,512,0.0235507437416695,0.3,15,60,0.6537396113077799,0.6386978030204773,128,128,512,512,2,adam,0.0,0.1,1e-05,7,0.0145239539953462,0.0054514641505031,10.0
LeakyReLU,1,512,0.0200769445792599,0.3,15,60,0.651522139708201,0.6386990149815878,128,128,512,512,2,adam,0.0,0.5,1e-07,5,0.0098414890901677,0.0109674441212085,10.0
LeakyReLU,1,512,0.0173469891503004,0.3,15,60,0.6497788230578104,0.6386993130048116,128,128,512,512,2,adam,0.0,0.5,1e-05,5,0.0080528775278592,0.0090997350225517,10.0
LeakyReLU,1,512,0.0129990714366065,0.3,15,60,0.6412291129430135,0.6330006917317709,128,128,512,512,2,adam,0.0,0.5,1e-07,7,0.0145131270312934,0.0114825997999039,10.0
LeakyReLU,1,512,0.0183121771895325,0.3,15,60,0.6513623595237732,0.6396489938100179,128,128,512,512,2,adam,0.0,0.5,1e-05,7,0.0045153096886565,0.0095620154970771,10.0
LeakyReLU,1,1024,0.0181938631237186,0.3,15,60,0.6380640864372253,0.6266626715660095,128,128,512,512,2,adam,0.0,0.1,1e-07,5,0.0091538361345853,0.0006364324679722,10.0
LeakyReLU,1,1024,0.0182481248112599,0.3,15,60,0.6361640890439352,0.6247633298238119,128,128,512,512,2,adam,0.0,0.1,1e-05,5,0.0093275453170294,0.0061019937039015,10.0
LeakyReLU,1,1024,0.0017553036721046,0.3,15,60,0.6315728227297465,0.6304661631584167,128,128,512,512,2,adam,0.0,0.1,1e-07,7,0.0129704850474406,0.0103566520094873,10.0
LeakyReLU,1,1024,0.0048038398457986,0.3,15,60,0.6287224491437277,0.6257166067759196,128,128,512,512,2,adam,0.0,0.1,1e-05,7,0.0079062001218719,0.0131129114926937,10.0
LeakyReLU,1,1024,0.0149190366777253,0.3,15,60,0.635371466477712,0.6260316769282023,128,128,512,512,2,adam,0.0,0.5,1e-07,5,0.0066895704743846,0.0102342794806646,10.0
LeakyReLU,1,1024,0.0087774772722492,0.3,15,60,0.6366384426752726,0.6310989856719971,128,128,512,512,2,adam,0.0,0.5,1e-05,5,0.0113839592938533,0.007609781902715,10.0
LeakyReLU,1,1024,0.0055621814821185,0.3,15,60,0.6295140584309896,0.6260319550832113,128,128,512,512,2,adam,0.0,0.5,1e-07,7,0.0077604017203278,0.011575271744161,10.0
LeakyReLU,1,1024,0.0058044647541025,0.3,15,60,0.6309390266736349,0.6272978981335958,128,128,512,512,2,adam,0.0,0.5,1e-05,7,0.0080462385090186,0.008447733410629,10.0
LeakyReLU,1,512,0.0201285443260232,0.5,15,60,0.6418635845184326,0.6291987299919128,128,128,512,512,2,adam,0.0,0.1,1e-07,5,0.0086641484564139,0.0089303932715142,10.0
LeakyReLU,1,512,0.0059963310793277,0.5,15,60,0.6374299724896749,0.6336305141448975,128,128,512,512,2,adam,0.0,0.1,1e-05,5,0.011836544360597,0.0089198136067845,10.0
LeakyReLU,1,512,0.0140635025280252,0.5,15,60,0.6393302877744039,0.6304637591044108,128,128,512,512,2,adam,0.0,0.1,1e-07,7,0.0122312395035148,0.0047305233607954,10.0
LeakyReLU,1,512,0.0097849905061115,0.5,15,60,0.6369546254475912,0.630782425403595,128,128,512,512,2,adam,0.0,0.1,1e-05,7,0.0058835726862132,0.0111882257800789,10.0
LeakyReLU,1,512,-0.0012631095653844,0.5,15,60,0.6284051934878031,0.6291999419530233,128,128,512,512,2,adam,0.0,0.5,1e-07,5,0.0101477934420117,0.0135473988967592,10.0
LeakyReLU,1,512,0.0092863003918356,0.5,15,60,0.636639138062795,0.6307815114657084,128,128,512,512,2,adam,0.0,0.5,1e-05,5,0.0122591789863745,0.0095988984332015,10.0
LeakyReLU,1,512,0.0080018624077532,0.5,15,60,0.6380631724993387,0.632998009522756,128,128,512,512,2,adam,0.0,0.5,1e-07,7,0.0097010941354373,0.0079599409512112,10.0
LeakyReLU,1,512,0.0133903887048041,0.5,15,60,0.6350557605425516,0.6266644795735677,128,128,512,512,2,adam,0.0,0.5,1e-05,7,0.0085396647936553,0.0080011416127079,10.0
LeakyReLU,1,1024,0.0121772836478678,0.5,15,60,0.6185896396636963,0.6111475229263306,128,128,512,512,2,adam,0.0,0.1,1e-07,5,0.0127047334787233,0.0057355997722607,10.0
LeakyReLU,1,1024,0.0153774920058455,0.5,15,60,0.6166889667510986,0.6073494553565979,128,128,512,512,2,adam,0.0,0.1,1e-05,5,0.0052871535582976,0.0105870921634024,10.0
LeakyReLU,1,1024,0.0066927017057981,0.5,15,60,0.6187464992205302,0.6146329442660013,128,128,512,512,2,adam,0.0,0.1,1e-07,7,0.0029527581563484,0.0106320601127852,10.0
LeakyReLU,1,1024,0.0100774786425506,0.5,15,60,0.6182704567909241,0.6121020118395487,128,128,512,512,2,adam,0.0,0.1,1e-05,7,0.0028312576973311,0.0167964994201594,10.0
LeakyReLU,1,1024,0.0155751360886066,0.5,15,60,0.6193808913230896,0.6098818977673849,128,128,512,512,2,adam,0.0,0.5,1e-07,5,0.0109457350463349,0.0051109142187681,10.0
LeakyReLU,1,1024,-0.0012852601157566,0.5,15,60,0.6132076780001322,0.6139968236287435,128,128,512,512,2,adam,0.0,0.5,1e-05,5,0.0139393070297818,0.0105604422033323,10.0
LeakyReLU,1,1024,0.0058828887216721,0.5,15,60,0.6227056980133057,0.6190638144810995,128,128,512,512,2,adam,0.0,0.5,1e-07,7,0.0066596647938323,0.0119002753143457,10.0
LeakyReLU,1,1024,0.0043884441860382,0.5,15,60,0.6157401998837789,0.6130498647689819,128,128,512,512,2,adam,0.0,0.5,1e-05,7,0.0125345617887569,0.0083422935535492,10.0
LeakyReLU,1,512,0.0141443873274395,0.3,15,60,0.6467708547910055,0.6377502679824829,128,128,512,1024,2,adam,0.0,0.1,1e-07,5,0.0035269103783735,0.0108751489692658,10.0
