num_hidden_layers,units_1,units_2,units_3,units_4,dropout_rate,activation_function,batch_size,early_stopping_patience,reduce_lr_factor,reduce_lr_patience,reduce_lr_min_lr,optimizer,best_val_accuracy,val_accuracy_std,best_val_loss,val_loss_std,best_train_accuracy,train_accuracy_std,best_train_loss,train_loss_std,delta_acc
2,256,512,512,1024,0.4,LeakyReLU,128,15,0.1,5,1e-07,adam,0.6644063393274943,0.008545129809960734,0.9107087055842081,0.0026347277449578163,0.7053851087888082,0.012639913670892093,0.7690125703811646,0.022100724459863462,0.06167727042278416
2,256,512,512,1024,0.4,LeakyReLU,128,15,0.1,5,1e-07,nadam,0.6631927887598673,0.005562231609752688,0.9146928787231445,0.004491439083681843,0.693744977315267,0.010087517503306592,0.8065213362375895,0.016242781576685295,0.04606833649764271
2,256,512,512,1024,0.4,LeakyReLU,128,20,0.1,5,1e-07,adam,0.6634355783462524,0.006732407947496934,0.9114252726236979,0.007888967925129244,0.6988376180330912,0.012116077913743339,0.7912696401278178,0.020351147545375887,0.053361684001158795
2,256,512,512,1024,0.4,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6670749386151632,0.012240236751059164,0.9109793901443481,0.005139214450861817,0.7002924084663391,0.012162235346882084,0.7857349316279093,0.02958359621602109,0.049795709489753634
2,256,512,512,1024,0.4,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6622246901194254,0.01035010286551613,0.9163102706273397,0.003198527897962548,0.6907138427098592,0.005755502794135482,0.8074416915575663,0.004922663144859235,0.0430203721116108
2,256,512,512,1024,0.4,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6639223694801331,0.011219663863054289,0.9109874169031779,0.0054779902437129754,0.7008983890215555,0.011024894682860447,0.7904058694839478,0.01931533114818108,0.055693287711296106
2,256,512,512,1024,0.4,LeakyReLU,256,20,0.1,5,1e-07,adam,0.6624643007914225,0.00263552357015007,0.916964073975881,0.006227780245979643,0.688169022401174,0.013855059073343256,0.8114766081174215,0.03403418016176731,0.03880167063952419
2,256,512,512,1024,0.4,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6675591071446737,0.009882657482887641,0.9109086394309998,0.0042119713173238635,0.7050193746884664,0.013959852264211852,0.7766956488291422,0.03685210765046612,0.056115281992062345
2,256,512,512,1024,0.4,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6622229417165121,0.005600643837331769,0.9173850814501444,0.00265662146419366,0.6901089747746786,0.01332253022600204,0.817497968673706,0.027358930074141814,0.04210973571209212
2,256,512,512,1024,0.4,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6614970763524374,0.010113947396024017,0.9178942839304606,0.0060982239253166625,0.6863485177357992,0.011594812038902877,0.8232255776723226,0.02628427179439472,0.0375684825704676
2,256,512,512,1024,0.4,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6641633709271749,0.007920567801024745,0.9174207250277201,0.006956437821110802,0.6879252990086874,0.009541522981002049,0.8147749106089274,0.019900739372962103,0.035777233616995016
2,256,512,512,1024,0.4,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6653751532236735,0.005336446604249146,0.9142370820045471,0.006937452590592983,0.6842875878016154,0.004174299489462956,0.8310941457748413,0.006351628788539197,0.0284237162844346
2,256,512,512,1024,0.4,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6605264941851298,0.00799396885941703,0.9217355052630106,0.0023001365999132106,0.6835611462593079,0.01223494101727489,0.8367041150728861,0.02397253666869169,0.03487316902041182
2,256,512,512,1024,0.4,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6614968776702881,0.009872437197578753,0.9232942859331766,0.015212221244315646,0.6791945894559225,0.017945698923202767,0.8450824618339539,0.047699254156104556,0.02675403676577219
2,256,512,512,1024,0.4,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6593136390050253,0.006743270978550988,0.9166352152824402,0.008077060301061431,0.691804846127828,0.00805133552492007,0.8118469913800558,0.015509429370301043,0.04928035035318765
2,256,512,512,1024,0.4,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6646480560302734,0.006088101290437298,0.9120786388715109,0.005554853103529978,0.687440812587738,0.008368125606902279,0.813845137755076,0.011883697534642721,0.03429297107043135
3,128,256,512,1024,0.2,relu,64,15,0.1,5,1e-07,adam,0.6612535913785299,0.007072994203975449,0.9283465147018433,0.00624597204013269,0.7353293895721436,0.008335628220300194,0.6986392537752787,0.030724924804391197,0.11202328298767528
3,128,256,512,1024,0.2,relu,64,15,0.1,5,1e-07,nadam,0.6595550378163656,0.003596808202476938,0.9280260801315308,0.011770399734097369,0.7316964666048685,0.02959370524662911,0.7052492499351501,0.05834326050178878,0.10937893678645311
3,128,256,512,1024,0.2,relu,64,20,0.1,5,1e-07,adam,0.659072995185852,0.01235227428774898,0.9320541620254517,0.007863171823682881,0.7289056976636251,0.010917258401933604,0.7070539991060892,0.02634286043548898,0.10595594568107124
3,128,256,512,1024,0.2,relu,64,20,0.1,5,1e-07,nadam,0.6576177477836609,0.01103424727708469,0.9304246107737223,0.0023145934347363587,0.7032030622164408,0.017849676202595637,0.7803351481755575,0.04484628646977799,0.06931886279896493
3,128,256,512,1024,0.2,relu,128,15,0.1,5,1e-07,adam,0.6639225482940674,0.012165040292104141,0.9270432988802592,0.006202713207261257,0.7376367052396139,0.01950928551127151,0.6909828980763754,0.03665965780311138,0.11102824739866603
3,128,256,512,1024,0.2,relu,128,15,0.1,5,1e-07,nadam,0.6588310996691386,0.013854507305068455,0.9295237263043722,0.0071727493669085695,0.7278125484784445,0.0016748757105286268,0.7166552543640137,0.007171104277689775,0.10470278170527775
3,128,256,512,1024,0.2,relu,128,20,0.1,5,1e-07,adam,0.6578601598739624,0.011115588263481302,0.9303396542867025,0.007439111881593621,0.6966546972592672,0.008609286517422545,0.7877457141876221,0.012106155235230266,0.05897079615330003
3,128,256,512,1024,0.2,relu,128,20,0.1,5,1e-07,nadam,0.6624678174654642,0.01246093993055497,0.929810106754303,0.0046424598296345735,0.7275682886441549,0.014670850042901293,0.7122486035029093,0.04799318673056823,0.09826963584096594
3,128,256,512,1024,0.2,relu,256,15,0.1,5,1e-07,adam,0.6527664264043173,0.008401976148552585,0.9415361086527506,0.01244548118671297,0.7147207657496134,0.014907911633076212,0.7525376478830973,0.033740730671388434,0.09491042559673898
3,128,256,512,1024,0.2,relu,256,15,0.1,5,1e-07,nadam,0.6583446661631266,0.009652785598002258,0.9276108344395956,0.0075818895774819135,0.7138702472050985,0.012839962766985638,0.7551899154980978,0.024942417836197873,0.08434120286198783
3,128,256,512,1024,0.2,relu,256,20,0.1,5,1e-07,adam,0.6568901340166727,0.010532237077296147,0.9276346365610758,0.005484013055008281,0.711929182211558,0.007061172048726534,0.7617125511169434,0.028822174609358,0.0837872961469814
3,128,256,512,1024,0.2,relu,256,20,0.1,5,1e-07,nadam,0.6593134800593058,0.007033085380603241,0.9247600237528483,0.007086771488282258,0.716298520565033,0.02291642112597501,0.7451315720876058,0.04566872554301358,0.08643087427941154
3,128,256,512,1024,0.2,relu,512,15,0.1,5,1e-07,adam,0.6549503803253174,0.010922588986816566,0.9284014304478964,0.010314979455429432,0.7196908990542094,0.0087194662947279,0.7470198671023051,0.009759428818078269,0.09884797485991993
3,128,256,512,1024,0.2,relu,512,15,0.1,5,1e-07,nadam,0.6612551609675089,0.011606935232231485,0.924785335858663,0.0043263920707654,0.7230848073959351,0.006558955781622356,0.7273753682772318,0.01991958043272154,0.09350346141413961
3,128,256,512,1024,0.2,relu,512,20,0.1,5,1e-07,adam,0.6590716044108073,0.008831771500237883,0.9227419098218282,0.007153512462177729,0.7092651128768921,0.01333723157998442,0.7633869449297587,0.02548790827892834,0.07615789867165726
3,128,256,512,1024,0.2,relu,512,20,0.1,5,1e-07,nadam,0.6605256001154581,0.005371672038511459,0.923721432685852,0.00246877433276984,0.7084159255027771,0.016077336384456988,0.7674711147944132,0.037603318076601305,0.07250336001957815
3,128,256,512,1024,0.2,relu,1024,15,0.1,5,1e-07,adam,0.6556769410769144,0.008905999435211713,0.9237596988677979,0.011487518959030713,0.7041715184847513,0.006312650536822354,0.7796387275060018,0.0049263660768275866,0.0739610841402889
3,128,256,512,1024,0.2,relu,1024,15,0.1,5,1e-07,nadam,0.6573746204376221,0.009162893815154477,0.9223423600196838,0.013098119519359868,0.7198117772738138,0.012186398660599722,0.7402615547180176,0.02558054492198442,0.09497956704599672
3,128,256,512,1024,0.2,relu,1024,20,0.1,5,1e-07,adam,0.6583441495895386,0.007993242863671595,0.9292970299720764,0.010158923314409991,0.7052619457244873,0.00639702008399958,0.7831188241640726,0.011883695881211503,0.07126636754378515
3,128,256,512,1024,0.2,relu,1024,20,0.1,5,1e-07,nadam,0.6527678569157919,0.01034683010967878,0.9261706868807474,0.010149883071535689,0.7056264281272888,0.013626333965026946,0.7675603628158569,0.033606145114904944,0.08097606316163296
3,128,256,512,1024,0.2,LeakyReLU,64,15,0.1,5,1e-07,adam,0.6605282425880432,0.013092661061057675,0.9126340548197428,0.003332458528172256,0.7096262375513712,0.005966037464773607,0.7585326631863912,0.02514597667348878,0.07433140901130149
3,128,256,512,1024,0.2,LeakyReLU,64,15,0.1,5,1e-07,nadam,0.6627112825711569,0.0152899812704492,0.9198914368947347,0.0033522195217055985,0.7213876644770304,0.00441311669211213,0.7352240284283956,0.007640441590078164,0.08853988674860583
3,128,256,512,1024,0.2,LeakyReLU,64,20,0.1,5,1e-07,adam,0.6607696016629537,0.009848740264530333,0.9143094023068746,0.00461469487571688,0.7200558185577393,0.016444719709506114,0.7305511037508646,0.030499558486697748,0.0897229786987482
3,128,256,512,1024,0.2,LeakyReLU,64,20,0.1,5,1e-07,nadam,0.6658619443575541,0.01038533375085892,0.9070713122685751,0.008125429891062437,0.7118102709452311,0.007926401529143041,0.7532240152359009,0.021516604465910298,0.06900578562424001
3,128,256,512,1024,0.2,LeakyReLU,128,15,0.1,5,1e-07,adam,0.666105588277181,0.013933082543177246,0.9107473095258077,0.007002213712817309,0.7194482286771139,0.006542576072263433,0.734164297580719,0.014266288167018013,0.08008135847936443
3,128,256,512,1024,0.2,LeakyReLU,128,15,0.1,5,1e-07,nadam,0.6680435935656229,0.00854635625224734,0.9130926926930746,0.0056676669949812086,0.7122956116994222,0.01000755155258852,0.7541759014129639,0.020568895872402893,0.06624121323820818
3,128,256,512,1024,0.2,LeakyReLU,128,20,0.1,5,1e-07,adam,0.6629514495531718,0.00833574978641959,0.9172506729761759,0.00693557564851739,0.7062321305274963,0.0032426340890999777,0.77415531873703,0.0032404291005529834,0.06528484250769147
3,128,256,512,1024,0.2,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6627116401990255,0.016179808983407745,0.9152016639709473,0.012650444341187339,0.7034421761830648,0.015998539602786733,0.790788988272349,0.04876375820678357,0.06146042035991267
3,128,256,512,1024,0.2,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6627089977264404,0.00864500370237165,0.9132513602574667,0.00638471111114418,0.7126589218775431,0.009518814623044195,0.7662249406178793,0.0213152454195461,0.07537233434654751
3,128,256,512,1024,0.2,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6585870981216431,0.00932028000483507,0.9174018502235413,0.004906220760094131,0.6919255256652832,0.013570346170632795,0.809238612651825,0.04152323253877204,0.05062113673153437
3,128,256,512,1024,0.2,LeakyReLU,256,20,0.1,5,1e-07,adam,0.6631945768992106,0.010174642601115922,0.9185136159261068,0.006583660224008397,0.7116911808649699,0.02111993779819464,0.7510348558425903,0.04364474554011281,0.07312575472571993
3,128,256,512,1024,0.2,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6651339530944824,0.008883044102073492,0.9147455890973409,0.008201740371093606,0.7078079382578532,0.003121609387954346,0.7657790382703146,0.019905145649346256,0.06415848261065825
3,128,256,512,1024,0.2,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6605277260144552,0.012722695033852222,0.9225669105847677,0.010480525476362077,0.6964102586110433,0.01597285813469678,0.801254411538442,0.05707758691843011,0.05432403695314808
3,128,256,512,1024,0.2,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6619824369748434,0.011067656170764615,0.9272364179293314,0.010393856416576905,0.679679254690806,0.008090530688844015,0.8333926598230997,0.026794468669492616,0.026733062280072495
3,128,256,512,1024,0.2,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6658608714739481,0.007410245259318915,0.9138381083806356,0.005419544300865233,0.698715607325236,0.017659165008213986,0.7857394615809122,0.037948534786819955,0.04934174278563729
3,128,256,512,1024,0.2,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6631947557131449,0.01069329432660853,0.9169953068097433,0.013240032611240191,0.6988367835680643,0.0074439105587562285,0.7910373012224833,0.013395010311493746,0.05374292777178694
3,128,256,512,1024,0.2,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6634383996327718,0.014369942599112335,0.9142192602157593,0.009250787322968766,0.7011387546857198,0.011963451852312647,0.7848103443781534,0.032978330064851846,0.05682570540658484
3,128,256,512,1024,0.2,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6629500190416971,0.004182512680844488,0.9175443847974142,0.0005861964387689194,0.6928975979487101,0.01866444824668093,0.8139719764391581,0.05087949313187105,0.045173207703202954
3,128,256,512,1024,0.2,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6617386142412821,0.008216153786332982,0.91619340578715,0.00571838327423375,0.696048895517985,0.009309874951147046,0.7965194582939148,0.01581411439856469,0.051848691520051934
3,128,256,512,1024,0.2,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6661050717035929,0.012588822520731272,0.9178164005279541,0.007272836195320226,0.6990785598754883,0.004308924980919952,0.7919150789578756,0.014269862832127726,0.04950193231161601
3,128,256,512,1024,0.3,relu,64,15,0.1,5,1e-07,adam,0.6561623414357504,0.010133248052830522,0.9220362106959025,0.009321003106159109,0.7178729772567749,0.013781133682959586,0.7448700666427612,0.027639733401294303,0.09404781701734871
3,128,256,512,1024,0.3,relu,64,15,0.1,5,1e-07,nadam,0.6598000923792521,0.011066927995286142,0.9233649770418803,0.012387041442866651,0.7204165458679199,0.017348297328670374,0.7266580065091451,0.04405714851975862,0.09187093816565518
3,128,256,512,1024,0.3,relu,64,20,0.1,5,1e-07,adam,0.6576166947682699,0.008080726935920667,0.9307063619295756,0.004482118330872663,0.7210264007250468,0.019297781315921195,0.7378365993499756,0.040587233613690606,0.09642350393662237
3,128,256,512,1024,0.3,relu,64,20,0.1,5,1e-07,nadam,0.6581015388170878,0.007652371878994882,0.9291139642397562,0.00675393923244605,0.7169015208880106,0.007343563166747999,0.7470209995905558,0.02153581066640196,0.0893478872221049
3,128,256,512,1024,0.3,relu,128,15,0.1,5,1e-07,adam,0.6564047535260519,0.009357307379547547,0.9217759569485983,0.0034694793739657595,0.7062328855196635,0.00890554018649792,0.7641154328982035,0.02027873069678681,0.07591068121604327
3,128,256,512,1024,0.3,relu,128,15,0.1,5,1e-07,nadam,0.6590712269147238,0.008560917963980189,0.923799971739451,0.007649623331791875,0.7029591997464498,0.010434421333653143,0.7732942303021749,0.02663718566978419,0.06659063700470826
3,128,256,512,1024,0.3,relu,128,20,0.1,5,1e-07,adam,0.6631956100463867,0.01347275076953184,0.9284340739250183,0.004539289115472843,0.7282981872558594,0.011855629491470945,0.7196078697840372,0.025464170047217134,0.09816497006806046
3,128,256,512,1024,0.3,relu,128,20,0.1,5,1e-07,nadam,0.6593147317568461,0.011484619925422527,0.9294694662094116,0.010479493553831383,0.7062334020932516,0.013833458688285314,0.777102530002594,0.03420245281319427,0.0711627817133457
3,128,256,512,1024,0.3,relu,256,15,0.1,5,1e-07,adam,0.6549495061238607,0.008541995618855268,0.9274556239446005,0.001499519924663739,0.7050241033236185,0.027498155668939196,0.7647067308425903,0.05620136089894143,0.0764556606754475
3,128,256,512,1024,0.3,relu,256,15,0.1,5,1e-07,nadam,0.6534958283106486,0.013032549949462511,0.9230349461237589,0.007362384920476188,0.7069584727287292,0.004982646479498607,0.7693558136622111,0.013917253976124843,0.08181023061201005
3,128,256,512,1024,0.3,relu,256,20,0.1,5,1e-07,adam,0.6585858662923177,0.005744774888873052,0.9213698506355286,0.0025936994319642414,0.7059923013051351,0.019305597997370378,0.7810623049736023,0.04478376432309504,0.0719821627507805
3,128,256,512,1024,0.3,relu,256,20,0.1,5,1e-07,nadam,0.6605250835418701,0.005872744620398958,0.9208313226699829,0.005479783795621228,0.7127802769343058,0.012935346238188315,0.7506640553474426,0.028118618329373346,0.07911159575081188
3,128,256,512,1024,0.3,relu,512,15,0.1,5,1e-07,adam,0.6581015388170878,0.008056423528127275,0.9237573345502218,0.01007055577838368,0.7063556710879008,0.01706628807923359,0.7634994586308798,0.026604998853918826,0.0733232326998474
3,128,256,512,1024,0.3,relu,512,15,0.1,5,1e-07,nadam,0.6556780139605204,0.0114074110896139,0.9211224714914957,0.008527657440002046,0.7079298893610636,0.0058147089900910135,0.7637264132499695,0.004599365369527574,0.07969136418792501
3,128,256,512,1024,0.3,relu,512,20,0.1,5,1e-07,adam,0.6568897763888041,0.009486468858630043,0.9266438881556193,0.009799487747097036,0.7088988622029623,0.005819564084148258,0.7581348419189453,0.01749068726752803,0.07917475303097841
3,128,256,512,1024,0.3,relu,512,20,0.1,5,1e-07,nadam,0.6530095537503561,0.009401616139697791,0.928756574789683,0.005048256518443334,0.6920485893885294,0.01492582083525768,0.809511125087738,0.03496420311963941,0.05978325342097196
3,128,256,512,1024,0.3,relu,1024,15,0.1,5,1e-07,adam,0.6573731899261475,0.005560427770087234,0.9221161206563314,0.005084842160255315,0.7027178208033243,0.015353258582400981,0.7869731585184733,0.03003031735063861,0.06897852174694122
3,128,256,512,1024,0.3,relu,1024,15,0.1,5,1e-07,nadam,0.6602840622266134,0.008308832322885401,0.9171138008435568,0.0040242611452947635,0.6951987346013387,0.007150879751651296,0.7921920617421468,0.019046428574017858,0.05287826008852296
3,128,256,512,1024,0.3,relu,1024,20,0.1,5,1e-07,adam,0.6564031442006429,0.004832436481594615,0.9225098689397176,0.005515417808757915,0.7007777293523153,0.010321918403539167,0.7870941758155823,0.022977921036115855,0.06760263954206223
3,128,256,512,1024,0.3,relu,1024,20,0.1,5,1e-07,nadam,0.6597983439763387,0.006242089685095338,0.9191175699234009,0.006249037850198023,0.6935022075970968,0.004751741586034265,0.7935817639032999,0.003531900508378051,0.05108206761726386
3,128,256,512,1024,0.3,LeakyReLU,64,15,0.1,5,1e-07,adam,0.6602833469708761,0.00608661920400744,0.9130540092786154,0.0010503749672006754,0.6979884306589762,0.012407338943062654,0.7865260243415833,0.02755027978076747,0.0571043989842791
3,128,256,512,1024,0.3,LeakyReLU,64,15,0.1,5,1e-07,nadam,0.6629525025685629,0.011409904169227757,0.9114543596903483,0.010061806114583818,0.700048009554545,0.010478059624460502,0.7838021318117777,0.032426625216721267,0.05595499955465626
3,128,256,512,1024,0.3,LeakyReLU,64,20,0.1,5,1e-07,adam,0.6600400606791178,0.00406734686681594,0.9096383253733317,0.0033249554069072727,0.700899581114451,0.014259653848633478,0.7793212334314982,0.033622816329637165,0.06190460681021805
3,128,256,512,1024,0.3,LeakyReLU,64,20,0.1,5,1e-07,nadam,0.6658612489700317,0.00842090949096803,0.9143619736035665,0.005923145157430328,0.7032007575035095,0.0011891714627683518,0.7742016315460205,0.015296009085866539,0.05607701092567757
3,128,256,512,1024,0.3,LeakyReLU,128,15,0.1,5,1e-07,adam,0.6627106070518494,0.013173963986165192,0.9134281873703003,0.00576446852953636,0.7033231854438782,0.015896028790589965,0.7768158316612244,0.04268111990571364,0.06128252356288504
3,128,256,512,1024,0.3,LeakyReLU,128,15,0.1,5,1e-07,nadam,0.6624673008918762,0.011364451504652994,0.9178262154261271,0.012975885285573729,0.6907126108805338,0.01361847332925925,0.8081220388412476,0.03682842668124064,0.04263653458915041
3,128,256,512,1024,0.3,LeakyReLU,128,20,0.1,5,1e-07,adam,0.6600412925084432,0.007312462726395039,0.9116718967755636,0.004040586597065223,0.7022330164909363,0.012649496604436096,0.7860927979151408,0.019328460125664578,0.06392285522341518
3,128,256,512,1024,0.3,LeakyReLU,128,20,0.1,5,1e-07,nadam,0.6605261365572611,0.007413505286869623,0.9195259809494019,0.010954140877682155,0.6890150308609009,0.00727783965857039,0.8085755308469137,0.02175092535600421,0.043130608657103546
3,128,256,512,1024,0.3,LeakyReLU,256,15,0.1,5,1e-07,adam,0.6612542867660522,0.009095454626339901,0.9116594394048055,0.004635429603589702,0.7028383215268453,0.007825178355779512,0.7829083402951559,0.012656755492262892,0.0628866014074027
3,128,256,512,1024,0.3,LeakyReLU,256,15,0.1,5,1e-07,nadam,0.6571316719055176,0.007771541690620772,0.9224362373352051,0.008279388683418258,0.6748307347297668,0.00669054289763288,0.8469614585240682,0.014489674285954624,0.026933814912506668
3,128,256,512,1024,0.3,LeakyReLU,256,20,0.1,5,1e-07,adam,0.6597993969917297,0.010926593520170372,0.9244658946990967,0.0038905216173672126,0.6893805066744486,0.014379140507580912,0.8232919772466024,0.035444574859665255,0.04483349002377106
3,128,256,512,1024,0.3,LeakyReLU,256,20,0.1,5,1e-07,nadam,0.6593145529429117,0.0093583026422641,0.9206344485282898,0.011107046356599502,0.682952880859375,0.008676349368557958,0.8411447803179423,0.026015975106065906,0.03585288359092239
3,128,256,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,adam,0.6556751728057861,0.0034736513174893667,0.9221411943435669,0.006902709024960351,0.6918068726857504,0.018665443403976183,0.8119215766588846,0.040902461507780666,0.05510609731545623
3,128,256,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,nadam,0.6602838834126791,0.007744740047398462,0.9212237199147543,0.0024758581261005923,0.6818633675575256,0.006521345327828909,0.8353681763013204,0.0066725878292699025,0.03268213065161145
3,128,256,512,1024,0.3,LeakyReLU,512,20,0.1,5,1e-07,adam,0.6627091964085897,0.009549807237501649,0.9201933741569519,0.0011214279117135071,0.6935032804807028,0.010840388378856487,0.7996011177698771,0.023525641686515924,0.04646696354750314
3,128,256,512,1024,0.3,LeakyReLU,512,20,0.1,5,1e-07,nadam,0.6581022540728251,0.009879471041478094,0.9210134148597717,0.005096887898848403,0.685015062491099,0.003376123626451034,0.8285863995552063,0.008504131642669572,0.04089456957747447
3,128,256,512,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-07,adam,0.6644054651260376,0.005746759157374788,0.9153892596562704,0.004274064865715994,0.6873193581899008,0.008906613875951042,0.8186658620834351,0.013303309508349926,0.03448781544793042
3,128,256,512,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-07,nadam,0.6597983439763387,0.007380970440329215,0.9198593695958456,0.0026752322599160015,0.6907148162523905,0.011200957958051386,0.8130293885866801,0.021239141049668477,0.04685745661277451
3,128,256,512,1024,0.3,LeakyReLU,1024,20,0.1,5,1e-07,adam,0.6585872769355774,0.009847998492214119,0.9219763477643331,0.006749281404927779,0.6920471588770548,0.006587313710066408,0.8093293110529581,0.006764657883977573,0.05080553954392661
3,128,256,512,1024,0.3,LeakyReLU,1024,20,0.1,5,1e-07,nadam,0.6578598221143087,0.009901297251831228,0.9185557166735331,0.007753351220197067,0.6874400973320007,0.007054099075330575,0.8155824939409891,0.014097535007072334,0.044964404609212014
3,128,256,512,1024,0.4,relu,64,15,0.1,5,1e-07,adam,0.6614974141120911,0.011116823466992486,0.9188928802808126,0.00359738061321827,0.722846249739329,0.027512133188503134,0.7313395341237386,0.060755158260901734,0.09274236651338191
3,128,256,512,1024,0.4,relu,64,15,0.1,5,1e-07,nadam,0.6581048766771952,0.01741656032345489,0.9204668998718262,0.013093325363234383,0.7125348448753357,0.012473948667074733,0.7508979241053263,0.03582647530766526,0.08270713396466557
3,128,256,512,1024,0.4,relu,64,20,0.1,5,1e-07,adam,0.6549482544263204,0.005884861193185278,0.9209824601809183,0.011849106499458783,0.706233541170756,0.011396492434442572,0.7742169896761576,0.021440101499584224,0.0783043338123821
3,128,256,512,1024,0.4,relu,64,20,0.1,5,1e-07,nadam,0.6631936828295389,0.007654130016774371,0.9157198270161947,0.006788383142899696,0.7212689518928528,0.025787735435923165,0.7239725391070048,0.054747872077412135,0.08756909266013163
3,128,256,512,1024,0.4,relu,128,15,0.1,5,1e-07,adam,0.655919353167216,0.008861895156378802,0.9254480004310608,0.008946135130921322,0.7050187389055887,0.021593203305600387,0.7677842179934183,0.05871207730817636,0.07485582717034989
3,128,256,512,1024,0.4,relu,128,15,0.1,5,1e-07,nadam,0.6544651587804159,0.01059613907351747,0.9237791299819946,0.008825517359096702,0.7082928617795309,0.006689910307556227,0.7688630819320679,0.01459885719024607,0.08224685802896207
3,128,256,512,1024,0.4,relu,128,20,0.1,5,1e-07,adam,0.6566459139188131,0.0057372262115462196,0.922155519326528,0.006159485712061872,0.7032039364178976,0.020130992527545216,0.7788715958595276,0.050072377850121204,0.0709027826294231
3,128,256,512,1024,0.4,relu,128,20,0.1,5,1e-07,nadam,0.6619822780291239,0.011104359264839105,0.9164024591445923,0.005353110556991309,0.7032021085421244,0.010363612527267514,0.7829714020093282,0.023163178084111915,0.062267271921117834
3,128,256,512,1024,0.4,relu,256,15,0.1,5,1e-07,adam,0.6556753516197205,0.005993862079243081,0.9238013823827108,0.006295807800805901,0.6989595890045166,0.013704494479461994,0.7971726258595785,0.03241786519129063,0.06601473927282872
3,128,256,512,1024,0.4,relu,256,15,0.1,5,1e-07,nadam,0.6590714255968729,0.007639800309060479,0.9267889658610026,0.0033702719181011097,0.691683848698934,0.011976695376280341,0.805077075958252,0.02248663292799474,0.049482380566759264
3,128,256,512,1024,0.4,relu,256,20,0.1,5,1e-07,adam,0.6566455761591593,0.006770681495342892,0.9229642947514852,0.003036448192741531,0.7010195056597391,0.00709944696361002,0.776052991549174,0.011443778444379193,0.06757668232554175
3,128,256,512,1024,0.4,relu,256,20,0.1,5,1e-07,nadam,0.6568882067998251,0.006203045798047249,0.9182611107826233,0.0017807490103862995,0.7129018108050028,0.015922158953177657,0.7437268694241842,0.03957084175099954,0.0852711365881575
3,128,256,512,1024,0.4,relu,512,15,0.1,5,1e-07,adam,0.6544634103775024,0.005332897617541526,0.9221535722414652,0.008324516480637874,0.6892586151758829,0.004116129564049462,0.8109426299730936,0.008559273397997783,0.05316600477070246
3,128,256,512,1024,0.4,relu,512,15,0.1,5,1e-07,nadam,0.6527664462725321,0.006401022208069465,0.9254111250241598,0.00656587558057534,0.686471422513326,0.012196450231741608,0.8200385570526123,0.019730180383612694,0.05163405140270032
3,128,256,512,1024,0.4,relu,512,20,0.1,5,1e-07,adam,0.6547070741653442,0.008539711021067825,0.9230197668075562,0.005177217929238333,0.6965334415435791,0.00821839517022802,0.7908893624941508,0.01846259049514891,0.06388562004092802
3,128,256,512,1024,0.4,relu,512,20,0.1,5,1e-07,nadam,0.6585869193077087,0.008821072288493315,0.9207681814829508,0.0039180802268363145,0.6876834233601888,0.01377167974751441,0.8134718736012777,0.03344341733779475,0.044180203401345514
3,128,256,512,1024,0.4,relu,1024,15,0.1,5,1e-07,adam,0.6522817810376486,0.007471475981260446,0.9304280877113342,0.009440783822184586,0.6825913588205973,0.009587744105009835,0.8281374971071879,0.02059914580494603,0.04646700040392408
3,128,256,512,1024,0.4,relu,1024,15,0.1,5,1e-07,nadam,0.6539796193440756,0.008477280749525593,0.929024318854014,0.010419528668607476,0.6827107071876526,0.001681423434298517,0.8325730760892233,0.007317637382536764,0.04393269605617612
3,128,256,512,1024,0.4,relu,1024,20,0.1,5,1e-07,adam,0.6498580574989319,0.010345833743348081,0.9358490506807963,0.006596633483137407,0.677861750125885,0.01463838835687922,0.8438374002774557,0.0347825858960043,0.04309201417726386
