Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre,Artist_encoded,Album_type_encoded,Licensed_encoded,official_video_encoded
4512.0,0.478,0.923,10.0,-7.547,0.0569,2.7e-05,0.719,0.325,0.165,133.135,213800.0,53078513.0,255870.0,7332.0,58038282.6,alternative rock,1486,0,1,1
4513.0,0.45,0.357,10.0,-13.691,0.0338,0.268,0.519,0.0944,0.0838,179.935,297320.0,15126585.0,118541.0,5305.0,114326693.0,alternative rock,1486,0,0,0
4514.0,0.328,0.904,3.0,-5.063,0.0455,4.31e-05,0.064,0.11,0.516,186.253,190573.0,41383544.0,204283.0,10399.8,82773574.0,alternative rock,1486,0,1,1
4515.0,0.3,0.571,10.0,-10.152,0.0331,0.00082,0.8,0.0851,0.0413,178.089,315987.0,26358859.0,134816.0,3040.0,59054570.0,alternative rock,1486,0,1,1
4516.0,0.435,0.886,11.0,-4.749,0.0803,0.0061,0.00482,0.0993,0.44,165.007,216187.0,23959165.0,157934.0,4195.0,34965612.0,alternative rock,1486,0,1,1
4517.0,0.461,0.91,1.0,-7.198,0.0359,8.58e-05,0.0471,0.0863,0.615,155.697,214907.0,16403557.0,81154.0,2265.0,40257171.0,alternative rock,1486,0,1,1
4518.0,0.348,0.898,8.0,-6.835,0.0701,0.0367,3.73e-05,0.11,0.2,81.268,254760.0,15797812.0,115526.0,3339.0,259002327.6,alternative rock,1486,0,1,1
4519.0,0.397,0.942,1.0,-2.53,0.0869,0.000227,0.24,0.14,0.356,158.993,232307.0,8637951.0,47637.0,1343.0,26557485.0,alternative rock,1486,0,1,1
4520.0,0.371,0.636,5.0,-6.303,0.0301,7.59e-05,0.00757,0.349,0.193,155.466,224560.0,147854.0,2070.0,26.0,20351218.0,alternative rock,1486,0,1,1
4521.0,0.408,0.891,0.0,-7.094,0.0505,3.51e-05,0.000517,0.11,0.196,167.996,248543.0,5130949.0,73618.0,4460.0,18307837.0,alternative rock,1486,0,0,0
4532.0,0.547,0.714,10.0,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000.0,930.0,32.0,0.0,194379950.0,rock,1382,0,0,0
4533.0,0.587,0.99,0.0,-4.496,0.0783,0.0172,0.000668,0.104,0.486,127.992,211680.0,28537614.0,185808.0,7319.0,95955017.0,rock,1382,0,1,1
4534.0,0.666,0.798,9.0,-11.26,0.0477,0.00848,0.00186,0.585,0.442,115.382,299680.0,19129592.0,171826.0,8955.0,52149261.0,rock,1382,0,1,1
4535.0,0.49,0.158,9.0,-18.148,0.04,0.773,0.0227,0.121,0.0826,79.833,375933.0,1741215.0,17827.0,1147.0,79183801.0,rock,1382,0,0,0
4536.0,0.551,0.683,0.0,-7.308,0.0345,0.000297,0.305,0.105,0.179,100.03,436000.0,16838532.0,118909.0,7217.0,20882890.0,alternative rock,1382,0,1,1
4537.0,0.516,0.989,7.0,-7.206,0.0754,0.000407,0.355,0.697,0.149,135.053,226733.0,8960350.0,66719.0,4261.0,14351384.0,alternative rock,1382,2,1,1
4538.0,0.627,0.883,5.0,-8.988,0.0947,0.0207,0.00346,0.323,0.252,149.024,315440.0,4749528.0,74051.0,4067.0,22086219.0,alternative rock,1382,1,1,1
4539.0,0.607,0.941,0.0,-6.163,0.0486,0.0217,0.071,0.119,0.414,144.04,294893.0,5794519.0,48915.0,2793.0,34345200.0,rock,1382,0,0,0
4540.0,0.7,0.807,9.0,-5.711,0.029,0.000576,0.00488,0.0996,0.963,112.15,263093.0,12116450.0,95881.0,4293.0,24182016.0,rock,1382,0,1,1
4541.0,0.61,0.605,6.0,-12.484,0.0419,0.000925,0.157,0.344,0.458,87.953,278867.0,855489.0,9703.0,894.0,16887791.0,rock,1382,0,1,1
4542.0,0.532,0.776,9.0,-7.873,0.03,0.024,0.000419,0.358,0.667,137.736,206200.0,8626670.0,34777.0,527.0,56682638.0,rock,1452,0,1,1
4543.0,0.635,0.682,7.0,-7.072,0.0262,0.0304,1.9e-05,0.09,0.712,134.97,231533.0,11107521.0,34087.0,762.0,50380292.0,rock,1452,0,1,1
4544.0,0.518,0.806,9.0,-6.57,0.0291,0.00683,0.00462,0.065,0.662,129.465,176173.0,15306684.0,27045.0,2141.0,35286878.0,rock,1452,0,0,0
4545.0,0.436,0.797,5.0,-6.763,0.0641,0.0092,0.00539,0.602,0.71,126.949,223040.0,14838879.0,26386.0,1265.0,34015360.0,rock,1452,0,0,0
4546.0,0.566,0.738,5.0,-6.682,0.0451,0.0734,0.000119,0.0431,0.821,80.475,176840.0,11565541.0,31391.0,790.0,22874721.0,rock,1452,0,0,0
4547.0,0.476,0.706,5.0,-10.136,0.217,0.0047,0.000118,0.267,0.488,169.491,334600.0,21055029.4,142693.2,4060.0,34924995.0,alternative rock,1452,0,2,2
4548.0,0.618,0.699,0.0,-5.696,0.0275,0.0109,0.00022,0.26,0.61,112.33,212400.0,18319691.0,43967.0,1036.0,41244848.0,rock,1452,0,0,0
4549.0,0.641,0.677,7.0,-10.142,0.0327,0.0506,0.112,0.0687,0.896,120.666,247067.0,1499573.0,11748.0,243.0,34499445.0,rock,1452,0,1,1
4550.0,0.437,0.875,2.0,-5.366,0.0318,0.00363,0.000532,0.29,0.724,145.474,208400.0,1871738.0,9326.0,910.0,27217177.0,rock,1452,0,0,0
4551.0,0.718,0.529,7.0,-7.982,0.0265,0.006,0.0013,0.0526,0.479,106.092,220467.0,1193988.0,9220.0,203.0,25521861.0,rock,1452,0,0,0
4552.0,0.881,0.874,6.0,-4.505,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933.0,105803817.0,721787.0,24062.0,283395621.0,hip hop,1987,0,1,1
4553.0,0.877,0.534,1.0,-6.178,0.15,0.0339,1.67e-05,0.0441,0.89,108.17,197560.0,74314794.0,523667.0,17935.0,288472630.0,hip hop,1987,0,1,1
4554.0,0.445,0.532,8.0,-8.018,0.0405,0.254,0.0,0.109,0.465,128.776,193096.0,38460882.0,490390.0,17000.0,78598561.0,hip hop,1987,1,1,1
4555.0,0.688,0.732,2.0,-6.162,0.0618,0.0536,0.0,0.145,0.665,97.703,155532.0,111258741.0,845439.0,0.0,132610771.0,hip hop,1987,1,1,1
4556.0,0.409,0.765,10.0,-5.674,0.104,0.0574,0.0,0.0922,0.365,97.383,209667.0,167373829.0,1179147.0,0.0,89388208.0,hip hop,1987,1,1,1
4557.0,0.582,0.944,2.0,-0.928,0.185,0.00573,1.27e-06,0.547,0.8,143.97,207977.0,43926776.0,526035.0,46934.0,137965593.0,hip hop,1987,2,0,0
4558.0,0.801,0.581,5.0,-8.491,0.0681,0.0968,0.000318,0.0971,0.656,107.545,227267.0,123676341.0,971758.0,30500.0,123593517.0,hip hop,1987,0,1,1
4559.0,0.817,0.74,11.0,-4.566,0.283,0.266,0.0,0.0992,0.674,130.04,215151.0,198040556.0,1616301.0,61093.0,200388707.0,hip hop,1987,2,1,1
4560.0,0.929,0.557,10.0,-9.404,0.289,0.166,0.0,0.19,0.685,102.93,226240.0,224677.0,4720.0,67.0,12857061.0,hip hop,1987,1,0,0
4561.0,0.877,0.885,1.0,-4.966,0.17,0.007,0.000497,0.557,0.517,102.507,196653.0,65221073.0,473680.0,14439.0,49409825.0,hip hop,1987,0,1,1
4562.0,0.488,0.897,8.0,-6.503,0.114,0.00904,5.91e-05,0.311,0.814,172.054,207787.0,71855.0,1295.0,39.0,157861000.0,alternative rock,1437,0,0,0
4563.0,0.341,0.916,8.0,-4.842,0.0841,0.00144,0.0,0.231,0.578,159.925,194160.0,107214055.0,431295.0,18923.0,80592951.0,alternative rock,1437,0,1,1
4564.0,0.384,0.891,7.0,-5.869,0.118,0.000169,0.0016,0.158,0.498,164.045,227347.0,39942299.0,206712.0,9018.0,66603441.0,alternative rock,1437,0,0,0
4566.0,0.331,0.758,3.0,-6.161,0.0608,0.139,2.69e-05,0.368,0.382,188.167,306027.0,65348308.0,232766.0,14044.0,36828500.0,alternative rock,1437,0,1,1
4568.0,0.479,0.93,4.0,-4.759,0.0879,0.0317,0.0,0.0558,0.523,150.12,272733.0,56130011.0,180860.0,10144.0,30450919.0,alternative rock,1437,0,1,1
4575.0,0.647,0.402,2.0,-9.14,0.0282,0.508,0.0,0.107,0.237,113.27,327427.0,133123057.0,368228.0,8682.0,86958488.0,rock,744,0,1,1
4580.0,0.424,0.912,2.0,-3.074,0.0537,0.0124,0.0,0.126,0.464,145.412,287640.0,9231146.0,40884.0,541.0,17215763.0,rock,744,0,1,1
4582.0,0.431,0.723,8.0,-5.887,0.0568,0.145,0.0,0.374,0.19,130.141,267360.0,936853373.0,4505962.0,139245.0,565848495.0,rock,238,1,1,1
4583.0,0.616,0.685,9.0,-15.289,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,348333.0,140646077.0,1119649.0,41103.0,320906356.0,rock,238,0,1,1
4584.0,0.535,0.676,0.0,-6.361,0.0296,0.0381,0.0,0.0837,0.549,118.852,215160.0,82006405.0,605196.0,13098.0,112105532.0,rock,238,0,1,1
4585.0,0.439,0.512,8.0,-12.871,0.0514,0.348,0.0,0.154,0.197,131.351,418000.0,936853373.0,4505962.0,139245.0,59704806.0,rock,238,0,1,1
