Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre
9024,0.485,0.782,9.0,-12.526,0.0875,0.153,0.0381,0.798,0.482,80.726,287340.0,22986.0,359.0,1.0,13028961.0,rock
9025,0.612,0.42,7.0,-15.645,0.0443,0.855,0.0166,0.1,0.874,150.125,211578.0,248969.0,4453.0,170.0,22881581.0,pop
9029,0.51,0.505,9.0,-13.053,0.0344,0.342,0.96,0.117,0.318,114.532,293752.0,421602.0,8498.0,624.0,30915068.0,electronic
9031,0.26,0.01,4.0,-32.894,0.0359,0.98,0.843,0.131,0.0349,101.39,321880.0,1142365.0,16997.0,833.0,50810317.0,electronic
9032,0.183,0.0896,2.0,-27.54,0.0486,0.989,0.899,0.107,0.0326,76.923,77347.0,4560539.0,80359.0,6337.0,17592913.0,electronic
9033,0.645,0.393,6.0,-17.543,0.043,0.00903,0.89,0.364,0.441,101.757,323187.0,77782.0,2049.0,102.0,19613463.0,electronic
9034,0.828,0.61,1.0,-7.305,0.0648,0.00104,0.894,0.0792,0.566,130.064,191467.0,967821.0,26128.0,73.0,8414052.0,electronic
9035,0.71,0.734,0.0,-14.932,0.052,0.513,0.836,0.0701,0.4,147.98,177093.0,1405437.0,33849.0,3042.0,18524447.0,electronic
9046,0.513,0.781,7.0,-5.564,0.204,0.483,0.0,0.347,0.682,78.748,159592.0,92311.0,11188.0,553.0,18523405.0,pop
9047,0.613,0.638,6.0,-4.44,0.0323,0.203,0.0,0.112,0.438,136.019,262693.0,56794.0,1097.0,58.0,88237417.0,pop
9048,0.6,0.458,11.0,-6.81,0.0359,0.63,0.0,0.149,0.228,145.984,240853.0,4402895.0,30618.0,978.0,27595574.0,pop
9049,0.401,0.669,10.0,-4.69,0.0449,0.576,0.0,0.1,0.31,142.095,228600.0,53613716.0,226996.0,5377.0,42176418.0,pop
9050,0.384,0.668,10.0,-5.189,0.0509,0.488,0.0,0.105,0.343,142.802,232047.0,53613716.0,226996.0,5377.0,21569425.0,pop
9051,0.602,0.631,3.0,-4.065,0.0398,0.0278,8.66e-06,0.127,0.58,149.969,301200.0,20030638.0,85167.0,3369.0,20243755.0,pop
9052,0.35,0.455,7.0,-6.259,0.0325,0.286,0.0,0.0702,0.381,94.286,272053.0,15325959.0,49596.0,1609.0,43661848.0,pop
9053,0.569,0.723,9.0,-3.825,0.035,0.102,0.0,0.349,0.359,90.108,220013.0,14585549.0,53217.0,2255.0,21265524.0,pop
9054,0.556,0.458,2.0,-5.78,0.0315,0.871,0.0,0.118,0.182,76.027,241308.0,4520677.0,50015.0,2724.0,4310275.0,pop
9056,0.464,0.386,2.0,-9.189,0.0385,0.837,0.0,0.207,0.351,89.801,343813.0,225880.0,3775.0,190.0,156503184.0,rock
9057,0.3,0.7,2.0,-6.567,0.036,0.53,0.0,0.186,0.398,165.664,246493.0,20993573.0,96640.0,1468.0,97388765.0,rock
9058,0.512,0.391,9.0,-10.4,0.0492,0.889,2.63e-06,0.714,0.277,138.094,233613.0,44560128.0,276479.0,5097.0,87962981.0,rock
9059,0.304,0.791,0.0,-4.995,0.0319,0.375,1.63e-05,0.725,0.391,86.255,251933.0,17794675.0,90888.0,2357.0,57706682.0,rock
9060,0.483,0.386,9.0,-10.062,0.0285,0.736,0.0,0.115,0.483,80.074,190960.0,49369716.0,279044.0,7664.0,111396980.0,rock
9061,0.517,0.479,0.0,-8.201,0.028,0.718,0.0,0.115,0.546,149.182,214464.0,34327589.0,248491.0,5074.0,50050041.0,rock
9062,0.581,0.402,2.0,-10.39,0.0277,0.39,5.59e-06,0.107,0.19,74.988,229868.0,2385772.0,47171.0,2111.0,5936390.0,rock
9063,0.577,0.468,6.0,-10.576,0.0284,0.165,1.19e-06,0.149,0.352,172.032,238143.0,3022128.0,49659.0,1157.0,17621244.0,rock
9064,0.62,0.638,2.0,-6.928,0.0283,0.503,0.0,0.261,0.603,76.022,213880.0,34327589.0,248491.0,5074.0,11294314.0,rock
9065,0.511,0.541,4.0,-8.841,0.0316,0.398,0.0,0.0986,0.719,73.931,198765.0,12571833.0,100269.0,2340.0,0.0,rock
9086,0.321,0.64,2.0,-10.023,0.0324,0.28,0.0,0.718,0.414,146.172,214333.0,18784051.0,214961.0,1946.0,455297471.0,rock
9087,0.628,0.931,9.0,-9.973,0.0968,0.000689,0.00146,0.0997,0.144,119.976,200653.0,0.0,0.0,0.0,29870520.0,rock
9088,0.451,0.875,1.0,-11.497,0.121,0.323,0.0,0.682,0.185,84.922,294680.0,0.0,0.0,0.0,15275250.0,rock
9089,0.621,0.948,9.0,-6.416,0.102,0.00465,0.000568,0.393,0.495,119.86,202200.0,16601039.0,131554.0,9738.0,7491076.0,rock
9090,0.353,0.671,2.0,-7.303,0.0286,0.112,0.0,0.919,0.457,145.617,215707.0,4928873.0,56843.0,2166.0,3881052.0,rock
9091,0.468,0.913,1.0,-9.395,0.119,0.573,0.0,0.697,0.311,84.307,294347.0,6930517.0,100151.0,5661.0,1576061.0,rock
9092,0.492,0.894,1.0,-9.042,0.0876,0.543,0.0,0.689,0.376,84.899,293680.0,6930517.0,100151.0,5661.0,1616834.0,rock
9093,0.449,0.468,7.0,-10.201,0.0272,0.386,0.0,0.146,0.637,143.181,179676.0,300180.0,6086.0,447.0,916478.0,rock
9094,0.756,0.805,0.0,-8.586,0.149,0.171,0.00749,0.518,0.946,139.44,161987.0,3607.0,66.0,0.0,1472485.0,rock
9095,0.388,0.546,4.0,-6.704,0.0268,0.116,0.557,0.124,0.124,79.447,236533.0,22294.0,566.0,6.0,1576039.0,rock
9096,0.5,0.417,7.0,-11.239,0.0325,0.871,1.71e-05,0.232,0.455,120.067,242253.0,133194509.0,653256.0,17047.0,98724823.0,pop
9097,0.838,0.359,9.0,-7.719,0.0453,0.585,1.13e-05,0.0564,0.679,96.948,174157.0,33823362.0,78023.0,1862.0,52835982.0,pop
9098,0.613,0.569,0.0,-6.013,0.0331,0.326,3.83e-06,0.353,0.645,96.938,175052.0,33823362.0,78023.0,1862.0,3239723.0,pop
9099,0.644,0.311,7.0,-8.513,0.0356,0.522,5.14e-05,0.434,0.44,141.998,213863.0,126851308.0,394930.0,10002.0,53311121.0,pop
9100,0.456,0.557,7.0,-14.448,0.0486,0.406,0.00044,0.121,0.889,188.875,184267.0,14159622.0,89660.0,1495.0,53682345.0,pop
9101,0.806,0.736,8.0,-5.874,0.0382,0.0649,1.63e-06,0.0421,0.729,96.001,205819.0,213775013.0,486511.0,12422.0,71432747.0,pop
9102,0.401,0.366,7.0,-8.309,0.0275,0.621,9.65e-05,0.972,0.281,76.315,212689.0,89569630.0,232881.0,6574.0,21198015.0,pop
9103,0.68,0.392,1.0,-7.688,0.101,0.441,3.41e-06,0.109,0.76,167.826,175150.0,967327.0,4833.0,100.0,8650428.0,pop
9104,0.737,0.367,7.0,-8.323,0.0311,0.516,4.46e-05,0.108,0.748,117.957,177919.0,6216670.0,28859.0,511.0,12534913.0,pop
9105,0.586,0.885,7.0,-5.241,0.0758,0.173,0.0,0.082,0.624,95.989,223907.0,120609.0,4108.0,535.0,9149565.0,pop
9106,0.325,0.759,8.0,-7.146,0.053,0.395,0.000362,0.0773,0.36,126.627,166453.0,4018310.0,19543.0,428.0,241893969.0,pop
9107,0.487,0.759,0.0,-8.093,0.0408,0.604,0.0,0.185,0.447,122.306,146080.0,11066.0,194.0,7.0,37792153.0,pop
9108,0.316,0.78,5.0,-6.988,0.0517,0.748,2.18e-05,0.317,0.653,154.636,143133.0,210072.0,1733.0,79.0,31042109.0,pop
9109,0.604,0.857,9.0,-7.797,0.0335,0.00247,0.0,0.362,0.784,122.246,249147.0,15294687.0,65097.0,3836.0,14848258.0,pop
9110,0.355,0.703,1.0,-5.847,0.0586,0.54,0.0645,0.911,0.607,100.878,166053.0,287435.0,3240.0,150.0,16964783.0,pop
9111,0.61,0.852,2.0,-8.368,0.0335,0.0192,0.0,0.295,0.784,122.232,222480.0,15294687.0,65097.0,3836.0,7686602.0,pop
9112,0.423,0.776,10.0,-7.08,0.0578,0.795,0.0,0.201,0.396,122.236,172920.0,271351.0,1284.0,61.0,6342270.0,pop
9113,0.421,0.809,6.0,-7.385,0.051,0.021,0.0,0.371,0.955,167.418,167467.0,157675.0,952.0,4.0,1301443.0,christmas
9114,0.181,0.325,7.0,-12.931,0.0339,0.863,0.0929,0.107,0.313,153.421,128053.0,364.0,6.0,0.0,1901995.0,pop
9115,0.383,0.889,7.0,-4.156,0.134,0.0267,4.73e-05,0.386,0.745,190.193,222365.0,1536737.0,11187.0,662.0,578900.0,pop
9116,0.65,0.306,9.0,-9.443,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056.0,16123913.0,136857.0,4626.0,577193378.0,soul
9117,0.632,0.232,9.0,-12.326,0.0318,0.428,4.95e-06,0.215,0.673,119.136,175493.0,16123913.0,136857.0,4626.0,174033542.0,soul
9118,0.724,0.579,10.0,-10.933,0.0575,0.201,0.00856,0.0724,0.833,94.92,251560.0,1723257.0,22161.0,1337.0,25962414.0,soul
9123,0.699,0.454,1.0,-11.062,0.0505,0.74,0.0,0.166,0.692,110.566,174293.0,2051415.0,16314.0,361.0,3420137.0,soul
9124,0.338,0.232,0.0,-13.654,0.0347,0.728,0.0,0.168,0.533,138.101,147893.0,6470600.0,76176.0,3263.0,45745461.0,soul
9126,0.721,0.939,8.0,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0,1349692359.0,15938795.0,2240868.0,643466661.0,pop
9127,0.702,0.933,2.0,-11.876,0.0492,0.0519,0.000128,0.155,0.896,115.114,205533.0,154680502.0,1005368.0,59367.0,100723571.0,pop
9128,0.564,0.627,0.0,-6.933,0.022,0.526,0.0,0.0891,0.462,89.976,245640.0,28938123.0,222741.0,13816.0,24339313.0,soul
9129,0.716,0.946,0.0,-13.01,0.0402,0.108,9.45e-06,0.184,0.524,115.18,233667.0,18139064.0,119989.0,9993.0,10231765.0,pop
9130,0.749,0.835,0.0,-11.873,0.0473,0.155,2.91e-06,0.0927,0.967,119.938,209667.0,32511821.0,156096.0,5521.0,10338733.0,pop
9131,0.654,0.83,6.0,-12.099,0.0513,0.0864,5.19e-05,0.268,0.938,118.031,196440.0,19699765.0,109115.0,3843.0,9608304.0,pop
9132,0.729,0.412,1.0,-13.962,0.0248,0.634,2.75e-06,0.0429,0.672,95.91,273333.0,13878892.0,100805.0,5035.0,11160003.0,pop
9133,0.483,0.847,9.0,-3.57,0.0419,0.116,0.0,0.0707,0.408,153.856,191653.0,1769326.0,120756.0,15474.0,5723679.0,soul
9134,0.567,0.435,0.0,-15.835,0.0236,0.561,0.0,0.144,0.545,89.913,291800.0,28938123.0,222741.0,13816.0,5704152.0,soul
9135,0.81,0.619,6.0,-12.61,0.0287,0.212,0.000242,0.261,0.939,108.043,220827.0,856257.0,13218.0,709.0,4505927.0,pop
9136,0.58,0.299,10.0,-13.03,0.0269,0.699,0.00386,0.0805,0.364,93.037,282000.0,17593079.0,85069.0,2706.0,81913146.0,jazz
9137,0.54,0.348,8.0,-10.641,0.0339,0.804,0.00199,0.11,0.456,135.73,300520.0,17823097.0,90317.0,2169.0,35185852.0,jazz
9138,0.608,0.208,5.0,-11.824,0.0316,0.951,0.0,0.131,0.239,70.9,230680.0,2295465.0,20262.0,2.0,45846659.0,jazz
9139,0.615,0.177,5.0,-16.925,0.0465,0.82,0.000186,0.135,0.383,124.558,258960.0,766523.0,4427.0,79.0,57141080.0,jazz
9140,0.49,0.121,5.0,-18.532,0.029,0.872,0.0808,0.122,0.256,103.683,278293.0,2300028.0,14104.0,385.0,55355433.0,jazz
9141,0.503,0.109,3.0,-15.336,0.0356,0.94,0.0014,0.252,0.201,118.024,319227.0,2903560.0,25979.0,542.0,12892977.0,jazz
9142,0.549,0.139,8.0,-12.539,0.0288,0.946,2.93e-06,0.145,0.34,92.994,261507.0,319200.0,3820.0,77.0,28039602.0,jazz
9143,0.753,0.189,5.0,-14.235,0.0352,0.287,0.00301,0.0854,0.579,104.95,267720.0,1814702.0,11763.0,152.0,19916906.0,jazz
9144,0.324,0.203,0.0,-12.948,0.0397,0.652,0.00109,0.106,0.198,207.423,197147.0,959379.0,6978.0,163.0,28674291.0,jazz
9145,0.546,0.244,7.0,-12.515,0.0435,0.885,9.21e-05,0.108,0.412,77.248,170187.0,26028.0,314.0,11.0,15020069.0,jazz
9146,0.675,0.67,9.0,-7.218,0.0514,0.00565,0.00673,0.0805,0.726,90.23,336933.0,67402678.0,386475.0,12267.0,144683398.0,pop
9147,0.656,0.781,8.0,-7.657,0.036,0.00661,7.57e-06,0.0926,0.478,130.28,298227.0,24665.0,473.0,17.0,97930438.0,pop
9148,0.731,0.936,0.0,-5.009,0.0397,0.0121,0.00276,0.105,0.965,151.262,182880.0,49815.0,988.0,43.0,39812912.0,pop
9149,0.807,0.693,0.0,-9.344,0.0623,0.236,3.62e-05,0.113,0.56,118.098,342533.0,9569629.0,73440.0,4776.0,47742734.0,rock
9150,0.659,0.741,11.0,-8.08,0.034,0.00151,4.01e-06,0.15,0.459,130.27,383573.0,24665.0,473.0,17.0,28147978.0,pop
9151,0.555,0.648,2.0,-7.684,0.0908,0.149,1.32e-06,0.114,0.466,147.512,225765.0,131965.0,1065.0,78.0,37590336.0,pop
9152,0.79,0.622,11.0,-8.19,0.0545,0.0208,0.00293,0.134,0.919,135.256,242573.0,243588.0,1687.0,83.0,30870876.0,pop
9153,0.527,0.937,9.0,-7.389,0.131,0.014,0.0,0.0531,0.866,145.165,287606.0,3585206.0,92960.0,6198.0,18489523.0,pop
9154,0.519,0.951,4.0,-6.556,0.124,0.0546,0.000193,0.0581,0.933,178.2,248225.0,42809.0,580.0,22.0,24364820.0,pop
9155,0.727,0.689,11.0,-11.054,0.0503,0.0567,0.026,0.0907,0.613,152.117,242509.0,4480220.0,27621.0,2045.0,0.0,pop
9159,0.636,0.924,8.0,-4.112,0.0293,0.00289,0.000271,0.756,0.85,125.002,210875.0,781227.0,6053.0,65.0,19488516.0,R&B
9162,0.601,0.881,1.0,-3.834,0.0291,0.0317,0.0364,0.441,0.86,125.026,204849.0,644127.0,5058.0,75.0,11672623.0,pop
9236,0.615,0.419,11.0,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997,330773.0,89074580.0,568150.0,26437.0,223895918.0,hip hop
9237,0.592,0.835,7.0,-8.475,0.032,0.0393,0.209,0.665,0.703,114.436,308427.0,74562052.0,328331.0,17807.0,98673433.0,hip hop
9238,0.81,0.591,8.0,-13.385,0.0638,0.414,0.799,0.072,0.297,136.028,297775.0,49730050.0,260641.0,10649.0,90940818.0,hip hop
9239,0.714,0.309,7.0,-10.796,0.0291,0.0157,0.807,0.0777,0.0671,107.346,379533.0,49218492.0,355715.0,13867.0,82021602.0,hip hop
9240,0.577,0.421,4.0,-13.142,0.0489,0.0162,0.124,0.0722,0.737,168.009,471560.0,16669586.0,75609.0,3388.0,38205484.0,hip hop
9241,0.801,0.536,11.0,-14.334,0.224,0.00545,0.183,0.204,0.667,141.068,316440.0,14487168.0,65941.0,2023.0,24865684.0,hip hop
9242,0.677,0.83,6.0,-6.604,0.0469,0.0438,0.312,0.0766,0.842,82.274,319000.0,8950903.0,47243.0,1473.0,23209354.0,hip hop
9243,0.821,0.528,4.0,-11.749,0.0463,0.117,0.0702,0.0816,0.345,92.128,249413.0,451405.0,6361.0,11.0,21796434.0,hip hop
9244,0.646,0.602,5.0,-11.316,0.0281,0.0351,0.819,0.0635,0.662,131.994,366893.0,5259849.0,32475.0,1482.0,19345420.0,hip hop
9245,0.56,0.455,1.0,-11.221,0.0304,0.00575,0.757,0.219,0.44,168.081,381667.0,2112109.0,18668.0,599.0,23381114.0,hip hop
9246,0.483,0.192,4.0,-15.378,0.0469,0.991,0.908,0.106,0.0542,100.848,140733.0,35353948.0,510078.0,11222.0,385301938.0,minimalist music
9247,0.194,0.179,9.0,-16.834,0.0422,0.988,0.866,0.0819,0.179,177.694,158667.0,10107157.0,167718.0,2777.0,88705927.0,minimalist music
9248,0.433,0.564,9.0,-8.917,0.0405,0.713,0.275,0.117,0.855,192.07,135907.0,858543.0,11153.0,241.0,49206484.0,minimalist music
9249,0.638,0.384,7.0,-7.193,0.047,0.926,0.341,0.44,0.766,99.967,95093.0,604200.0,13054.0,78.0,27753599.0,minimalist music
9250,0.734,0.339,7.0,-8.123,0.0325,0.807,0.186,0.0801,0.952,100.081,183467.0,900465.0,6458.0,2.0,33435375.0,minimalist music
9251,0.344,0.481,7.0,-12.263,0.0498,0.992,0.861,0.108,0.0922,180.137,88547.0,3977777.0,28220.0,443.0,8830052.0,minimalist music
9252,0.193,0.335,9.0,-8.681,0.0314,0.852,0.131,0.117,0.254,64.078,120333.0,858543.0,11153.0,241.0,31844186.0,minimalist music
9253,0.515,0.39,9.0,-9.544,0.0275,0.706,0.000684,0.137,0.0718,105.981,93400.0,472848.0,3226.0,0.0,27517703.0,minimalist music
9254,0.575,0.0559,10.0,-16.409,0.0536,0.991,0.536,0.0808,0.214,138.327,267733.0,609834.0,4648.0,11.0,26957094.0,minimalist music
9255,0.529,0.0481,3.0,-27.086,0.0596,0.992,0.907,0.105,0.194,60.994,118560.0,132687.0,1477.0,6.0,7470160.0,minimalist music
9257,0.391,0.375,7.0,-12.573,0.046,0.0797,0.013,0.143,0.116,153.802,192773.0,5258552.0,95024.0,565.0,119067626.0,rock
9259,0.41,0.361,5.0,-14.061,0.0351,0.431,0.000174,0.0779,0.134,120.0,247733.0,12513.0,407.0,29.0,41437357.0,rock
9266,0.0,0.0362,0.0,-22.519,0.0,0.994,0.94,0.0958,0.0,0.0,151507.0,185634.0,1796.0,20.0,11902123.0,classic
9267,0.239,0.125,0.0,-25.418,0.0448,0.989,0.896,0.101,0.209,134.015,139307.0,1077898.0,14208.0,443.0,65735816.0,classic
9268,0.279,0.0292,8.0,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,293147.0,3220290.0,31401.0,1886.0,30172189.0,classic
9269,0.309,0.211,0.0,-22.838,0.0385,0.982,0.932,0.145,0.645,120.479,294467.0,1179188.0,14900.0,761.0,33729624.0,classic
9270,0.238,0.0491,9.0,-27.704,0.0418,0.985,0.948,0.108,0.105,132.837,206373.0,509410.0,6051.0,214.0,46296543.0,classic
9271,0.46,0.03,1.0,-22.209,0.0697,0.987,0.897,0.0975,0.0535,133.167,261309.0,238918.0,1998.0,215.0,3066622.0,classic
9272,0.31,0.0555,7.0,-25.695,0.0395,0.994,0.906,0.121,0.566,70.515,140040.0,107031.0,1882.0,165.0,13218026.0,classic
9273,0.203,0.00399,1.0,-35.638,0.0405,0.985,0.922,0.111,0.0779,74.253,259573.0,86169.0,650.0,10.0,14091380.0,classic
9274,0.351,0.0316,4.0,-26.953,0.0488,0.992,0.916,0.116,0.0647,69.11,335360.0,102601.0,729.0,12.0,10977381.0,classic
9277,0.611,0.882,9.0,-11.225,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800.0,98701312.0,724659.0,20347.0,126358437.0,rock
9279,0.82,0.568,4.0,-6.963,0.0538,0.0301,0.0092,0.169,0.478,113.941,188200.0,98701312.0,724659.0,20347.0,33587742.0,pop
9282,0.533,0.926,11.0,-6.139,0.0525,0.225,4.8e-05,0.0572,0.401,128.51,155747.0,98701312.0,724659.0,20347.0,6962103.0,rock
9286,0.594,0.457,4.0,-8.673,0.0303,0.612,0.0,0.1,0.205,117.989,266667.0,150264939.0,528695.0,15410.0,125735400.0,pop
9287,0.573,0.574,0.0,-4.826,0.0468,0.406,0.0,0.125,0.339,132.836,310867.0,299996.0,2600.0,97.0,133899185.0,pop
9289,0.583,0.527,7.0,-7.998,0.0273,0.473,0.0,0.117,0.457,105.413,273293.0,42647804.0,205286.0,7937.0,54835563.0,pop
9292,0.448,0.467,0.0,-6.306,0.0459,0.551,0.0,0.127,0.238,132.944,310987.0,23591348.0,175854.0,4633.0,24079522.0,pop
9293,0.685,0.692,7.0,-6.225,0.0341,0.0762,0.0,0.29,0.621,134.954,249360.0,9658367.0,41646.0,1923.0,20868526.0,pop
9295,0.598,0.74,4.0,-8.052,0.0294,0.125,0.0,0.14,0.565,124.043,241227.0,9173445.0,47683.0,2508.0,14800115.0,pop
9296,0.836,0.842,5.0,-5.233,0.105,0.285,0.0,0.277,0.757,94.946,186507.0,1563369.0,42658.0,524.0,180454362.0,reggaeton
9297,0.846,0.905,6.0,-3.686,0.0588,0.139,1.01e-05,0.228,0.843,95.018,175533.0,71986.0,1206.0,15.0,44151750.0,reggaeton
9298,0.765,0.768,2.0,-4.959,0.0742,0.18,0.0,0.0794,0.574,94.243,291658.0,5917081.0,89072.0,1126.0,44521149.0,reggaeton
9299,0.705,0.8,5.0,-8.332,0.123,0.0474,1.5e-06,0.448,0.48,156.109,192307.0,112585324.0,584322.0,12331.0,0.0,reggaeton
9300,0.845,0.733,11.0,-6.037,0.0581,0.0147,1.57e-05,0.357,0.394,97.01,174028.0,13568781.0,453683.0,25690.0,46824798.0,reggaeton
9301,0.629,0.893,1.0,-4.009,0.275,0.181,0.0,0.115,0.86,94.042,269559.0,0.0,0.0,0.0,34067509.0,reggaeton
9302,0.771,0.85,11.0,-5.985,0.0558,0.334,1.87e-06,0.122,0.586,94.991,253893.0,15875441.0,121482.0,2981.0,31600119.0,reggaeton
9303,0.825,0.697,7.0,-4.571,0.0393,0.484,3.59e-05,0.0833,0.682,121.947,241347.0,1037312.0,12809.0,785.0,1451474.0,reggaeton
9304,0.33,0.497,0.0,-7.32,0.0562,0.519,0.0,0.915,0.302,81.929,238800.0,3413969.0,21062.0,890.0,9798126.0,reggaeton
9305,0.854,0.77,5.0,-4.765,0.0752,0.254,0.0,0.17,0.557,90.995,229415.0,132372.0,3328.0,302.0,411975.0,reggaeton
9306,0.67,0.821,9.0,-5.868,0.0334,0.251,0.0,0.199,0.384,94.983,242390.0,502167489.0,2200365.0,70817.0,292395549.0,reggaeton
9308,0.642,0.747,11.0,-6.547,0.0345,0.148,0.0,0.332,0.396,94.91,208170.0,60808785.0,397991.0,13208.0,37653527.0,reggaeton
9310,0.703,0.682,2.0,-5.965,0.0361,0.0719,0.00146,0.295,0.486,94.987,194429.0,3495766.0,13642.0,622.0,6355969.0,reggaeton
9315,0.76,0.934,7.0,-3.212,0.0497,0.00703,0.0742,0.31,0.934,120.025,226743.0,232308.0,2206.0,4.0,1327463.0,reggaeton
9316,0.674,0.774,6.0,-6.004,0.0349,0.325,1.52e-06,0.323,0.702,129.951,275373.0,91142067.0,656005.0,22043.0,114658059.0,pop
9317,0.673,0.753,7.0,-5.002,0.119,0.272,0.0,0.071,0.424,120.057,311347.0,218112.0,2002.0,175.0,61921081.0,pop
9318,0.475,0.754,5.0,-4.946,0.0294,0.0474,0.0,0.546,0.482,76.94,219715.0,39001874.0,162636.0,6076.0,44389133.0,pop
9319,0.557,0.701,0.0,-3.436,0.029,0.238,0.0,0.184,0.324,133.854,217427.0,29408041.0,223261.0,5325.0,92037119.0,pop
9320,0.656,0.707,11.0,-4.203,0.0692,0.29,0.0,0.325,0.638,165.98,249293.0,54277803.0,112720.0,2944.0,46576819.0,pop
9321,0.63,0.485,8.0,-7.249,0.0309,0.891,1.57e-06,0.154,0.501,147.855,236867.0,33409630.0,138848.0,6084.0,73666671.0,pop
9322,0.566,0.828,8.0,-4.626,0.0384,0.635,0.0,0.065,0.669,149.965,178133.0,24014149.0,91868.0,2950.0,34811932.0,pop
9323,0.76,0.731,0.0,-7.368,0.029,0.397,0.000399,0.509,0.978,115.018,326798.0,10329701.0,44942.0,1933.0,41005494.0,pop
9324,0.604,0.446,9.0,-6.897,0.0277,0.741,0.0,0.181,0.145,129.957,227627.0,21797731.0,116256.0,4182.0,25405540.0,pop
9325,0.789,0.728,10.0,-6.63,0.0427,0.0155,0.000862,0.0916,0.926,106.999,300693.0,14528324.0,70883.0,3924.0,26559573.0,pop
9327,0.671,0.826,7.0,-5.766,0.309,0.00718,0.0,0.631,0.774,123.986,197648.0,114848881.0,640024.0,11780.0,172112148.0,electronic
9328,0.785,0.826,9.0,-4.851,0.0706,0.0045,0.477,0.0957,0.647,126.997,222072.0,8213352.0,44471.0,5027.0,1018474.0,electronic
9329,0.626,0.929,0.0,-3.698,0.0615,0.00834,0.7,0.0651,0.682,123.958,168290.0,958623.0,7026.0,270.0,21943104.0,electronic
9330,0.566,0.949,8.0,-6.906,0.043,0.00397,0.42,0.0563,0.108,126.032,163640.0,15554.0,453.0,21.0,570451.0,electronic
9331,0.648,0.969,4.0,-2.017,0.104,0.0231,0.57,0.0693,0.194,125.016,126720.0,430380.0,3968.0,109.0,12987932.0,electronic
9333,0.629,0.845,11.0,-5.286,0.0339,0.00627,0.144,0.123,0.216,124.002,198043.0,174817.0,2110.0,59.0,11683746.0,electronic
9334,0.645,0.89,0.0,-5.122,0.0288,0.0641,0.34,0.113,0.193,125.0,207360.0,986.0,33.0,2.0,5959330.0,electronic
9335,0.633,0.964,2.0,-3.573,0.0298,0.158,0.0159,0.204,0.188,124.022,155963.0,316492.0,3563.0,29.0,14396796.0,electronic
9342,0.432,0.768,11.0,-3.894,0.337,0.0668,0.0,0.278,0.602,174.011,236307.0,1659941.0,8299.0,705.0,0.0,hip hop
9343,0.585,0.757,11.0,-7.672,0.385,0.0923,0.0,0.191,0.651,103.904,205387.0,3714176.0,15433.0,1026.0,0.0,hip hop
9376,0.17,0.81,2.0,-9.339,0.0521,0.27,0.0445,0.104,0.547,193.791,102267.0,3259948.0,12743.0,1679.0,46787908.0,alternative rock
9377,0.33,0.906,0.0,-9.607,0.0513,0.533,0.0208,0.15,0.418,91.186,117080.0,8501101.0,55099.0,2685.0,66902959.0,alternative rock
9378,0.282,0.943,2.0,-7.746,0.121,0.741,0.414,0.178,0.15,182.381,128427.0,58497.0,1066.0,57.0,40386006.0,alternative rock
9382,0.381,0.901,2.0,-6.998,0.0422,0.00178,0.00115,0.329,0.595,87.472,91013.0,1843.0,58.0,2.0,11395581.0,alternative rock
9383,0.42,0.944,0.0,-9.296,0.0491,0.0599,0.74,0.101,0.323,151.261,121573.0,3354404.0,32301.0,392.0,12450113.0,alternative rock
9384,0.344,0.912,0.0,-11.219,0.164,0.109,0.0973,0.19,0.273,170.842,154400.0,2536314.0,26138.0,279.0,15389462.0,alternative rock
9385,0.469,0.852,2.0,-10.821,0.0446,0.422,2.68e-06,0.474,0.344,113.616,118960.0,2222546.0,21428.0,655.0,15287225.0,alternative rock
9394,0.577,0.527,6.0,-9.21,0.0374,0.563,0.000191,0.114,0.228,96.101,274000.0,16482950.0,81507.0,3111.0,20648951.0,pop
9397,0.668,0.779,9.0,-11.089,0.0325,0.0025,0.000347,0.139,0.963,140.873,245467.0,13099675.0,100171.0,4357.0,94002427.0,pop
9398,0.704,0.544,4.0,-11.402,0.026,0.0873,1.66e-05,0.041,0.628,120.717,269573.0,13099675.0,100171.0,4357.0,71691772.0,pop
9406,0.392,0.802,1.0,-4.014,0.0418,0.076,0.00908,0.0925,0.101,152.734,213373.0,651260.0,9461.0,504.0,59844891.0,electronic
9407,0.547,0.508,5.0,-6.301,0.0273,0.0151,0.00116,0.116,0.382,153.822,223667.0,863825.0,5762.0,317.0,35411931.0,electronic
9408,0.588,0.503,1.0,-12.58,0.0305,0.00143,0.187,0.417,0.395,95.734,273507.0,1483940.0,69246.0,1.0,2443275.0,electronic
9409,0.849,0.178,5.0,-14.839,0.0619,0.236,0.459,0.0756,0.317,135.335,238737.0,209594.0,5103.0,1.0,14517768.0,electronic
