mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation_function,param_dropout_rate,param_units_1,param_units_2,param_units_3,param_units_4,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19.75724116961161,0.0962116348174999,2.6837404568990078,0.1862173042345012,relu,0.5,256,256,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.7657430768013,0.809583842754364,0.7440100908279419,0.7731123367945353,0.0272728036703588,164
17.48346932729085,0.3381984642574271,3.29409392674764,0.4399181079238339,relu,0.3,64,512,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.7732997536659241,0.755359411239624,0.7894073128700256,0.7726888259251913,0.0139067088339087,165
14.685147682825724,1.5134702432575124,2.566642681757609,0.6097325850651941,relu,0.5,64,512,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7833753228187561,0.7528373003005981,0.7805801033973694,0.7722642421722412,0.0137842389650057,166
13.775002717971802,0.8492751642294598,2.682518164316813,0.2343658830252598,relu,0.3,128,256,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.764483630657196,0.7566204071044922,0.7944514751434326,0.7718518376350403,0.0162995967801456,167
14.390544493993124,0.7895109881078568,3.027346134185791,0.8446603340264653,relu,0.5,256,512,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.767002522945404,0.7856242060661316,0.7629256248474121,0.7718507846196493,0.0098804732775364,168
12.809707164764404,0.5081269995241362,2.720564365386963,0.3750092298535783,relu,0.5,256,128,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.755667507648468,0.7906683683395386,0.7679697275161743,0.7714352011680603,0.0144976364281186,169
12.106656392415363,1.295740449849854,1.7585993607838948,0.198113929089524,relu,0.3,64,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7745591998100281,0.7629256248474121,0.7767969965934753,0.7714272737503052,0.0060805953196513,170
14.534792502721151,0.4987264090644463,1.905802806218465,0.2080105511533585,LeakyReLU,0.3,64,512,256,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.7808564305305481,0.7288776636123657,0.8045397400856018,0.7714246114095052,0.0316007052981365,171
20.108807404836018,0.5477201037243806,2.597650130589803,0.036271152566969,relu,0.3,256,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7846347689628601,0.7591425180435181,0.7704917788505554,0.7714230219523112,0.0104279791752636,172
18.656077067057293,1.3677751706891588,2.4050307273864746,0.1225105128596265,LeakyReLU,0.5,64,512,1024,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.755667507648468,0.7767969965934753,0.7755359411239624,0.7693334817886353,0.0096770071862495,173
18.921739101409912,1.2230157581291814,2.8464635213216147,0.0675476425209464,relu,0.5,128,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7833753228187561,0.7868852615356445,0.7377049326896667,0.7693218390146891,0.0224024030202566,174
14.935083389282228,3.038433132215528,2.3710881074269614,0.2889037444372177,LeakyReLU,0.5,256,512,512,1024,"{'activation_function': 'LeakyReLU', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.8173803687095642,0.7578814625740051,0.7326607704162598,0.769307533899943,0.0355177787706737,175
17.360766251881916,0.7222658526022674,3.076353391011556,0.2952963659927883,relu,0.3,128,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.760705292224884,0.755359411239624,0.7894073128700256,0.7684906721115112,0.014950451639615,176
14.07649310429891,1.6716546822567786,1.823393742243449,0.2544681754575557,relu,0.5,256,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7657430768013,0.7730138897895813,0.7641866207122803,0.7676478624343872,0.003847191709267,177
14.617485841115316,0.551506074380471,1.8627506891886396,0.2792238298389702,relu,0.5,256,256,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.760705292224884,0.7767969965934753,0.7641866207122803,0.7672296365102133,0.0069128236503562,178
14.199418226877848,0.6115676644872168,2.174252430597941,0.1257318013902521,relu,0.5,256,256,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.756926953792572,0.7818410992622375,0.7616645693778992,0.7668108741442362,0.0108025305887689,179
12.4620148340861,0.9688106016675602,2.207777976989746,0.4006432640352995,relu,0.5,128,256,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.754408061504364,0.7767969965934753,0.7654476761817932,0.7655509114265442,0.0091405359705336,180
19.492247502009075,0.4974525387896732,2.347250461578369,0.2840265227818561,relu,0.5,128,128,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.761964738368988,0.7881462574005127,0.7440100908279419,0.7647070288658142,0.0181225534957074,181
13.806967178980509,0.4191781938147182,2.1255714893341064,0.2633113475334672,relu,0.5,256,256,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.758186399936676,0.7704917788505554,0.7641866207122803,0.7642882664998373,0.0050241640401253,182
11.970401684443155,1.0011571873639604,2.4668776988983154,0.1671549521198983,relu,0.5,256,128,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.761964738368988,0.7755359411239624,0.755359411239624,0.7642866969108582,0.0083990756692238,183
15.461304585138956,0.6915098169083551,2.95546285311381,0.1209672832557499,relu,0.3,64,256,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.75314861536026,0.7755359411239624,0.7629256248474121,0.7638700604438782,0.0091639532102485,184
14.97572660446167,0.830190768505158,2.042829910914103,0.2137888723688948,relu,0.5,128,512,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.749370276927948,0.7831021547317505,0.7566204071044922,0.7630309462547302,0.0144978424645466,185
13.417239824930826,0.7365782999641237,2.5511295795440674,0.3685250393521918,relu,0.5,128,256,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.74055415391922,0.7818410992622375,0.7654476761817932,0.7626143097877502,0.0169739788653397,186
11.82817029953003,1.1325779421272657,1.4757410685221355,0.0543854069799372,relu,0.3,64,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.741813600063324,0.7805801033973694,0.7654476761817932,0.7626137932141622,0.0159527137648073,187
14.243606170018516,0.9683989196438152,2.6935019493103027,0.0996926554122112,relu,0.5,128,128,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.743073046207428,0.7843631505966187,0.755359411239624,0.7609318693478903,0.0173110253334659,188
13.472994009653728,1.0958179755629895,2.845505634943644,0.9365187221141738,relu,0.5,128,512,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.748110830783844,0.7856242060661316,0.7490542531013489,0.7609297633171082,0.0174658550402566,189
20.9332058429718,0.918178479873335,2.7884408632914224,0.1857363616418848,relu,0.3,64,512,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.3, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7695214152336121,0.7440100908279419,0.7692307829856873,0.7609207630157471,0.011958239618451,190
17.13778257369995,1.4632433810908552,2.249813954035441,0.4510054209479889,relu,0.5,256,512,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.736775815486908,0.7805801033973694,0.7604035139083862,0.7592531442642212,0.0179015161848433,191
12.873527526855469,1.6885829675930937,2.139832099278768,0.6422453987931919,relu,0.5,128,512,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.735516369342804,0.7831021547317505,0.7578814625740051,0.7588333288828532,0.0194384718170463,192
18.383540789286297,0.7931138320554896,2.5562429428100586,0.1877662301826194,relu,0.5,256,128,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.74685138463974,0.7780579924583435,0.75157630443573,0.7588285605112711,0.0137334022617594,193
12.149645725886026,1.383906033213585,1.851036071777344,0.0499702788539728,relu,0.5,128,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.735516369342804,0.7793190479278564,0.755359411239624,0.7567316095034281,0.0179086731103999,194
12.223844369252523,0.1344830472615543,2.130909045537313,0.4880146062925767,relu,0.5,64,512,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.763224184513092,0.7578814625740051,0.7477931976318359,0.756299614906311,0.006398203944088,195
13.54278031984965,0.5514795833061392,1.838706652323405,0.1242850096925265,relu,0.5,256,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.75314861536026,0.7629256248474121,0.750315248966217,0.755463163057963,0.005402051662715,196
14.864583174387612,1.896780815091703,1.7242637475331624,0.046360550239927,relu,0.5,128,256,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7292191386222839,0.7767969965934753,0.7591425180435181,0.7550528844197592,0.0196376673710525,197
13.398769617080688,0.9825720188182474,2.048735857009888,0.174145366961822,relu,0.5,64,256,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.74055415391922,0.7767969965934753,0.7440100908279419,0.753787080446879,0.0163315248478581,198
14.203123251597086,0.4981060543732646,2.2206826210021973,0.6180613922884037,relu,0.5,128,128,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.74055415391922,0.7742748856544495,0.7440100908279419,0.7529463768005371,0.0151473835458543,199
13.685534000396729,0.277690743229988,2.2202882766723637,0.4974394492563548,relu,0.5,64,256,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.74055415391922,0.7767969965934753,0.7389659285545349,0.75210569302241,0.0174714236966373,200
11.571701367696129,0.7863832158768136,2.07438063621521,0.26375612057178,relu,0.5,64,128,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.739294707775116,0.7641866207122803,0.7490542531013489,0.750845193862915,0.010240684678491,201
14.264045635859173,0.6195759862798279,2.96960457166036,0.5224482708528811,relu,0.5,64,128,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.750629723072052,0.7452711462974548,0.7528373003005981,0.749579389890035,0.003176903255767,202
17.637675285339355,2.104299983651797,3.4876440366109214,0.4839757056166139,relu,0.5,64,512,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.756926953792572,0.742749035358429,0.746532142162323,0.748736043771108,0.0059942322003298,203
19.14679416020711,0.2521216090120537,2.132338364919027,0.4405952892344468,relu,0.5,64,128,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.74685138463974,0.7377049326896667,0.7604035139083862,0.748319943745931,0.0093246589471852,204
12.98864197731018,0.5895639238729556,2.104005177815756,0.3155329790026795,relu,0.5,128,128,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.74685138463974,0.7667086720466614,0.7225725054740906,0.7453775207201639,0.0180486288688919,205
11.326806624730429,0.5301026031478153,2.6355389753977456,0.3640684223779942,relu,0.5,64,512,256,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.7241813540458679,0.7604035139083862,0.746532142162323,0.743705670038859,0.014922084858245,206
14.277185916900637,1.3763050408019095,1.803064425786336,0.09037884543621,relu,0.5,64,512,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7178841233253479,0.7452711462974548,0.7641866207122803,0.742447296778361,0.0190080844317461,207
13.693162282307943,1.108976901291319,2.5946319103240967,0.4751935582137805,relu,0.5,64,256,512,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.6926952004432678,0.7755359411239624,0.7578814625740051,0.7420375347137451,0.0356269525000606,208
17.422729015350342,2.415110469693828,1.690646409988403,0.1489731684830706,relu,0.5,64,256,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7241813540458679,0.7351828217506409,0.7629256248474121,0.740763266881307,0.0163020582724621,209
13.251556952794392,2.1779584940743733,2.037551244099935,0.1016389720343404,relu,0.5,128,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7292191386222839,0.7591425180435181,0.7112231850624084,0.7331949472427368,0.0197639555585155,210
13.09038257598877,0.5194561791955179,2.5380140940348306,0.325384621658647,relu,0.5,64,128,512,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7292191386222839,0.7339218258857727,0.7263556122779846,0.7298321922620138,0.0031191636874391,211
15.972524404525757,0.4925414935485336,2.8885411421457925,0.3240167921509479,relu,0.5,64,128,1024,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.6750629544258118,0.7692307829856873,0.7389659285545349,0.727753221988678,0.0392529283435816,212
24.72734800974528,3.471665926623447,2.671111265818278,0.1022468150591939,relu,0.5,64,512,1024,1024,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.744332492351532,0.7578814625740051,0.6809583902359009,0.7277241150538126,0.033527783621258,213
13.975749731063845,1.1946345028896033,2.0212997595469155,0.2425818653438147,relu,0.5,64,256,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.7128463387489319,0.7528373003005981,0.6910466551780701,0.7189100980758667,0.0255877293384386,214
12.7911274433136,0.8471797288983574,1.542516787846883,0.2625438271305569,relu,0.5,128,256,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.6700251698493958,0.7402269840240479,0.7339218258857727,0.7147246599197388,0.0317119542570167,215
13.254990975062052,1.8345315238701216,2.131054242451986,0.2632894239376925,relu,0.5,64,128,256,512,"{'activation_function': 'relu', 'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.6624684929847717,0.7238335609436035,0.7288776636123657,0.7050599058469137,0.0301869958771248,216
